se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
1.175163,1.1611695,1.1752843,1.1492211,1.1148535,1.1147281,1.0949585,1.0763084,1.0875927,1.0526145,1.0505224,1.0289553,1.0298939,1.0140016,1.0270605,.94450194,1.0282842,.97501916,1.0029491,.96830612
.59280449,.58441907,.58510244,.57795006,.56240618,.57436025,.5565955,.54261494,.52867246,.55583626,.55338061,.52423793,.51977271,.51640534,.52666539,.52007419,.50365305,.50770128,.49046686,.50577646
.72219115,.7112385,.71821809,.70343632,.68969852,.69179225,.67790616,.65812397,.66185457,.6641736,.65697116,.65501851,.63780773,.63092834,.62382811,.62465471,.5962556,.59427011,.58947676,.59527481
.44382873,.44355708,.43677846,.43392622,.42468747,.41544145,.42280206,.42989525,.40116706,.40501881,.3924911,.3818253,.38443601,.38636959,.3864876,.37874705,.34914038,.36556101,.37336901,.34953779
.5486694,.54348391,.52509135,.52185404,.53428382,.51583385,.51749879,.51805979,.50620002,.50287956,.49968016,.49131677,.47426644,.4844422,.46198633,.45430657,.45813951,.45532182,.46084219,.45326367
.64924783,.64559573,.6369077,.64521271,.61935747,.61376989,.62263799,.61648148,.6124118,.58356106,.58187354,.57251143,.60099596,.56541032,.55545455,.55826741,.53361255,.55590761,.52990341,.50101024
.70281243,.70099056,.68554252,.68450987,.66890889,.68138283,.66545582,.66339493,.65032989,.64187497,.64807022,.63784504,.61569941,.6134271,.64223814,.5924902,.58980358,.59575295,.55953485,.55622321
.77657765,.7622515,.76102442,.74270129,.75483632,.73752224,.74051183,.74827915,.70988178,.72329503,.71464574,.69981205,.65854758,.67459911,.69429374,.65644091,.63323116,.65285516,.63028425,.62967092
.98068768,.97205454,.95913643,.95112419,.93951583,.93686199,.91778105,.91176057,.90711087,.90269202,.87738734,.89057988,.8493197,.82961899,.80670655,.80173838,.82007796,.78785181,.78122365,.80292201
.76845652,.76327127,.76596403,.75807548,.73250526,.72386271,.69872403,.70375955,.73564458,.68511236,.67726111,.67192924,.68153149,.66755968,.66195661,.64775681,.63525075,.61691862,.63504446,.64347845
1.05679,1.0420001,1.0404651,1.0196614,1.0162263,.99656117,.9935112,.9868446,.96611387,.98334658,.93343419,.93298209,.92026675,.90733504,.89885825,.88238817,.88081682,.88193637,.86978054,.85622084
1.0539492,1.0425082,1.031466,1.0255992,1.0132136,1.0311329,1.0007733,.97851408,.9798854,.94742268,.93235797,.94057339,.92496538,.93468904,.89853334,.89265668,.88627517,.87158555,.83910722,.86668098
.56418771,.55998778,.5550164,.54720789,.54439479,.54396814,.52655262,.54066825,.51120394,.51793581,.513511,.51610917,.49733466,.49311242,.47870126,.49223822,.47127253,.49126518,.4647643,.46877509
.6051743,.60168219,.59402567,.59447235,.58203375,.58199483,.5727644,.56188351,.56359875,.54489088,.55066258,.55287993,.52387494,.52504832,.52539015,.52339196,.50800407,.51517761,.48562574,.47741246
.90101236,.8898555,.88122523,.87705463,.8575151,.84538823,.86930048,.84411013,.82974517,.82830995,.81374711,.80420542,.78289282,.81075341,.75273561,.8209905,.79260033,.7668137,.72883832,.76477879
.47934091,.47206903,.46453634,.46911523,.46017277,.45725095,.44821894,.43588457,.44666278,.43874025,.44389439,.4223977,.42625934,.41328686,.41863772,.3989642,.42207947,.38293815,.39092571,.41917527
.48597205,.4804267,.47373804,.46739337,.47806764,.45712808,.45229059,.43894231,.46986237,.44973117,.43674567,.45153266,.44966736,.4272663,.42641196,.43944669,.40197304,.42261574,.40289563,.39813259
.91679484,.90223604,.89472938,.87626839,.88609409,.87318754,.85622454,.85798496,.84040761,.84641558,.82748193,.82897532,.80510145,.81298506,.79201132,.80619204,.75544566,.78854614,.7613616,.73270971
.55358875,.54639524,.54918796,.54035497,.52775508,.51448578,.50900853,.53387779,.51088798,.50589526,.48636329,.50341409,.50230521,.47929725,.47219056,.46557006,.47624105,.44853631,.45369834,.42835614
.68635803,.67948127,.66763276,.66606814,.66259843,.65777946,.6348266,.62673908,.61374938,.62946534,.60829377,.61589617,.58970326,.61853093,.5867154,.57548493,.58048731,.59068167,.55597806,.55826378
1.3673257,1.3571824,1.3452983,1.3261802,1.3076267,1.2998159,1.2849092,1.2757618,1.2571245,1.2436479,1.2322724,1.1971543,1.2074952,1.1872433,1.1728139,1.1656804,1.1507847,1.1241384,1.113253,1.1044834
.84339565,.84547389,.8176927,.82720661,.80774385,.78986686,.79432642,.79230374,.76328951,.74603128,.74603438,.73118281,.78788406,.74037254,.71579129,.70967728,.71117014,.70794976,.69252408,.65926856
.6726197,.67283505,.66469038,.65069628,.64137673,.63436514,.64443922,.61208701,.60809797,.5956071,.61386305,.62154722,.59295285,.5803706,.56721729,.58575928,.58509201,.55912423,.55471939,.54482317
.82685107,.81764293,.80739909,.81753349,.7918117,.79230583,.78770173,.7836653,.77824008,.74632967,.748555,.74280083,.7273218,.72324705,.71683085,.69335842,.66438854,.70793539,.66818237,.69970477
.56550688,.56354737,.56387049,.56940311,.53197235,.53333306,.53915596,.52289599,.54441416,.52347231,.49817064,.52270371,.48563516,.48569643,.48467878,.46752095,.48550755,.49296549,.45847115,.4400813
.85004699,.84567875,.82584625,.82328671,.8172006,.8094992,.79343438,.79263759,.78846461,.78513318,.76246375,.76853865,.76422018,.72892392,.72496176,.73385924,.71914268,.69975597,.69687271,.69358975
.61270565,.60453033,.59818083,.58722878,.60336894,.57896852,.58049035,.56753552,.54761755,.54050082,.5472908,.56368655,.54720885,.53803033,.52040416,.54663503,.52922189,.50597137,.4996261,.49730816
.54755151,.54224211,.53773659,.532332,.5195083,.49941564,.50471073,.51786518,.52153122,.50778645,.47923481,.49680361,.48272213,.49269062,.48423508,.49543986,.45372614,.46070769,.48280257,.43188688
.61831659,.61116427,.61269122,.60287696,.59160948,.59237832,.58287543,.57666421,.56470484,.56112963,.55471104,.54849249,.52822274,.53310937,.53315961,.52522403,.53191614,.50633818,.50162542,.5002591
.71478701,.70484477,.70388496,.68446147,.702187,.68519157,.65536398,.6885969,.67608398,.64848202,.66015798,.61815089,.62073123,.62114841,.59678394,.6234327,.62763357,.59024805,.58940935,.59643227
.58450913,.5734213,.57637286,.56796718,.55960584,.54263061,.56440413,.54246157,.52001899,.54133201,.50912988,.5346849,.52358913,.48824239,.49421996,.48330137,.48184079,.50051713,.4974969,.48580644
.6831196,.67467284,.6595186,.65459388,.66625232,.64443374,.65085959,.66123956,.63705391,.60679883,.63177669,.5994513,.61045295,.60669136,.55888814,.60149664,.58883703,.59757477,.54133338,.54304564
.92582798,.91235018,.91286343,.90632188,.90015244,.88202566,.88972819,.86094767,.86019474,.86186075,.8292467,.83742964,.79854351,.80092973,.7973963,.79674864,.77235371,.75880778,.76626033,.74761802
.8457517,.84098572,.83384651,.81751776,.81217355,.79955971,.80392969,.79714954,.78599006,.77624106,.77349889,.76615465,.77308464,.73384011,.73407871,.71587104,.70585495,.69719136,.70367181,.68116784
.68151003,.67329133,.6701178,.66341382,.6499629,.65415263,.64455694,.6343565,.63171244,.6356135,.61127138,.61536759,.59671116,.6046235,.59144944,.57906061,.56745595,.56732666,.54397106,.55607849
.45689291,.45030409,.44852808,.4386251,.44112274,.4306106,.42556387,.42836183,.44369513,.43420741,.42649657,.4179849,.39023602,.41580552,.40209246,.40646952,.39354572,.37645501,.37731317,.35430646
.57853216,.57035697,.57178092,.56276536,.54520059,.55127501,.53490126,.52716011,.53724891,.54820704,.53881055,.51378232,.51222396,.48461011,.50202233,.49515003,.50160915,.49150836,.47188982,.49833244
.57014406,.56724256,.55701888,.54935145,.54897988,.5384329,.52447796,.54681885,.5175997,.51592928,.51634228,.52314901,.51043433,.49935403,.48586419,.48794898,.47786713,.49821189,.48491916,.45796147
.8111735,.80958587,.78782439,.79160285,.77518708,.77175844,.75189543,.77033901,.75489253,.73921657,.7266559,.72728825,.72398192,.6943723,.6943211,.69188368,.6848138,.67698008,.67542213,.67132998
.79502505,.78613305,.77433354,.76512152,.76108462,.77243102,.74016243,.75631493,.74066585,.74652332,.70964098,.72240603,.70286459,.69330788,.66835469,.6811375,.69663924,.64929259,.64010173,.66285068
.97436982,.95945859,.9586671,.95251745,.94578993,.92989647,.91812938,.91739941,.89562094,.88868976,.87674677,.83521199,.83497828,.85341662,.85242862,.84182048,.82784069,.80594498,.7640782,.78310508
.46592149,.45823351,.45628953,.45963317,.45218065,.44662583,.42933226,.42420122,.44542974,.40902174,.42455235,.40875861,.40861076,.40732345,.38112125,.41081211,.41500205,.39220002,.39835724,.39677712
.60970294,.60062391,.59911996,.59036863,.58408064,.59271091,.58693582,.56506729,.55415612,.54790092,.55525666,.54177141,.52969229,.53351492,.52254266,.527421,.49993706,.51148331,.50475091,.51319659
1.0061849,.99577314,.98699224,.97840524,.97228843,.96600306,.94376695,.94218946,.92858058,.90882111,.89819837,.89926869,.87999696,.89353597,.88346165,.8597458,.83268309,.83475471,.80729604,.80229461
.64843625,.64436722,.63030177,.62907624,.62409151,.6179682,.61176896,.59606355,.59527218,.61558366,.57825816,.55649453,.59041232,.55926675,.55047351,.55214745,.56843966,.53028333,.5013271,.52808541
.85034555,.84622043,.8252281,.82699168,.82045019,.79164296,.78553653,.80249357,.78375137,.73364437,.75573021,.78207898,.76176065,.75054109,.71209288,.73833787,.70395368,.72917396,.67301828,.69419163
.71341383,.70969719,.70991564,.6838755,.68452948,.69084114,.68140012,.67374426,.66219711,.65389359,.64161783,.6458438,.63025093,.61442512,.62404358,.58824748,.59277791,.5965879,.58750713,.56760746
.65943128,.64523619,.63973945,.64038795,.63591808,.62396353,.62158978,.61223733,.59130186,.59922522,.58439219,.56817871,.5862605,.54011846,.56547832,.53890783,.53602499,.57057613,.53416431,.5167402
.73184276,.72714943,.71769023,.71129018,.69275767,.69559753,.69814372,.68361849,.66649491,.66867858,.64526707,.65370381,.64867097,.64557439,.63812488,.62104321,.61947781,.6214205,.59998775,.58239901
.90959507,.89906204,.89050555,.88340062,.86079365,.85537022,.85490704,.84475297,.81635487,.82412219,.83910042,.82627439,.82011753,.80217791,.77351201,.74546534,.75643408,.74597788,.74019289,.74355292
.64999932,.64459842,.63555789,.6334188,.63258272,.61831486,.60901743,.63149017,.59231341,.58741486,.59138298,.57893753,.56195599,.57776284,.55573261,.56573665,.58521116,.55624473,.54583317,.53572989
.5978561,.58951849,.58171302,.57128662,.56886655,.56162417,.55329472,.55774879,.55329561,.53111351,.53231269,.53674132,.53126502,.53224593,.51560068,.52082843,.51202685,.50143594,.48375276,.51167381
.92107296,.90543711,.89702606,.88812429,.89080113,.87924027,.87505203,.86723691,.81124729,.83921432,.82977462,.79654139,.80523974,.75567514,.80526996,.7891857,.72624278,.78527081,.7691192,.74949735
.77651906,.77521092,.75265545,.74409842,.74685127,.73960447,.73446178,.73120147,.70574206,.69084936,.7095387,.68684798,.7176851,.68569154,.70497304,.67051977,.66575474,.63656092,.63729948,.62558389
.98713964,.97123659,.98033148,.95854038,.9390738,.95771754,.93002772,.91057885,.88970721,.90020943,.92270553,.85727471,.86459625,.85798502,.83605719,.82885611,.81178331,.85579181,.82836276,.82450885
.46735319,.46278051,.45931271,.45458904,.44852567,.45845219,.42938924,.45224863,.44189548,.41076308,.43054745,.41916177,.40124285,.41632301,.42936543,.41194791,.38742131,.39121151,.38210133,.38716656
.63721853,.63854057,.63282055,.61830103,.61100835,.60097581,.59964889,.57866848,.57818955,.58423245,.59950584,.56889743,.55680805,.55642492,.55724615,.54910803,.51965845,.50771558,.51248413,.52190405
.69415706,.6867367,.68428785,.67158949,.664805,.6624943,.65515006,.64200336,.62563974,.64202476,.61156392,.63789195,.60874003,.63705927,.6086114,.59682757,.592893,.59386289,.56027746,.56372845
.65080369,.64481109,.64258236,.63328344,.62792134,.61231339,.60282922,.6044988,.60554111,.58995086,.58327013,.57605273,.59914577,.5536446,.58303231,.57000017,.562527,.52851486,.54345638,.53924763
.58715808,.58403057,.58112001,.5699749,.56412292,.55101842,.54219109,.53697968,.55672491,.53888202,.53676057,.53108084,.53119147,.50742614,.52097243,.49738964,.51363045,.47508109,.48585019,.48322803
.47538695,.47440565,.46505722,.4595879,.45571864,.4648371,.44676366,.43984583,.43828249,.42393374,.42980862,.41693601,.44364613,.41774467,.4164376,.40193561,.43002352,.40099344,.40344504,.40638757
.55904216,.5489186,.54909158,.54201293,.530478,.52697253,.52517778,.51617932,.51439667,.50861669,.50912142,.51159984,.50506413,.48121315,.50042051,.47256258,.4873676,.48703301,.45017928,.44415215
.61068934,.60456538,.60218686,.59253216,.58598328,.57465637,.58657885,.57439405,.55221349,.5516066,.5484708,.53787905,.549438,.54440141,.53070557,.52829516,.50883555,.51978236,.50722104,.50715232
.53559011,.53200114,.53422105,.51900166,.51560807,.51853138,.50012583,.51048124,.48324254,.50702351,.47617841,.46771437,.47252798,.46778259,.46907988,.45386922,.47441143,.44212115,.46671537,.42752719
.62108529,.6142534,.61513072,.59818292,.59197354,.58557653,.59337366,.577995,.56931823,.59261423,.56922454,.58256507,.54904252,.54110581,.5467853,.52252698,.52744901,.53093743,.50496054,.49940607
.67867547,.66718686,.66622055,.65383363,.65809405,.64542997,.62651432,.62285459,.63402838,.61108947,.62607968,.60585791,.59752154,.59351933,.58668303,.58457178,.55950725,.57257152,.54292631,.544218
.57074082,.56249893,.56156051,.55510747,.53870451,.54200917,.53622532,.53881317,.5297485,.52452976,.51172024,.51929116,.50339705,.50589299,.49871641,.49550933,.45954874,.46053234,.47623965,.45528775
.47104111,.46891177,.46455619,.43876496,.46959156,.42809737,.42688933,.4414359,.43747744,.4719694,.44078162,.41980156,.40483782,.40115276,.4020673,.38305205,.39256635,.38740098,.3615576,.39355955
