p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.15633824,.24012721,.34793153,.5061906,.67303151,.89436555,.89182842,.69522995,.49640372,.33463651,.20370358,.11758699,.073534518,.03228258,.013700251,.0071149906,.002564874,.0008544809,.00035064077,.00012457428
.03524407,.017117428,.0081600659,.0033076596,.0013740823,.00055337348,.00017976626,.000079824596,.000028269314,0,0,0,0,0,0,0,0,0,0,0
.43682209,.88662183,.63249254,.26397696,.072415553,.017975066,.0022962962,.00035451323,.000042517524,0,0,0,0,0,0,0,0,0,0,0
.42078426,.37037396,.32090661,.27685627,.2367938,.19720274,.16562045,.1381315,.11055522,.089028835,.070282847,.052174557,.040568989,.030813761,.021429706,.015463611,.010308546,.0076421942,.0056089736,.0034582079
.11571907,.2296996,.40505427,.65188938,.95971596,.72249579,.44171175,.23851833,.10889462,.039367087,.016116008,.0043348637,.0012894314,.00025299648,.000049201255,.000011805538,0,0,0,0
.94414687,.72842085,.44730344,.24247675,.10364883,.044235103,.015362405,.0035012993,.0010487263,.00024170708,.000063969761,.000011791538,0,0,0,0,0,0,0,0
.24437414,.036182653,.0025582418,.00015945647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13561629,.22707243,.35786515,.54729569,.76417172,.96924859,.71743184,.48973799,.30246979,.18061025,.092346437,.04338377,.017067758,.0058127283,.0023081107,.00056293141,.00020472176,.000042218402,.000012853883,0
.062696278,.017161449,.0035985098,.00079567934,.00012634709,.000013351198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.64353669,.63810098,.15360221,.022612313,.001407785,.000043919619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13106707,.6099475,.60153478,.11683846,.0098463194,.00051809603,.000019323992,0,0,0,0,0,0,0,0,0,0,0,0,0
.022786781,.0017106102,.00011601189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.014673885,.042025585,.1154895,.26039052,.50115287,.8727572,.7681514,.39316192,.17721972,.062338363,.021469936,.00499157,.00085461367,.00015194535,.000026048265,0,0,0,0,0
.029412163,.0056071812,.00082154659,.00010625563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
