se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
1.818068,1.7935066,1.7822902,1.7444782,1.7577822,1.7097242,1.6954925,1.6856235,1.6697235,1.6328272,1.6310295,1.6042182,1.5918413,1.5430518,1.5797441,1.5331897,1.5171491,1.5115421,1.4809608,1.4374779
7.6819353,7.6076999,7.5339417,7.4574337,7.3761344,7.300137,7.2309251,7.1420069,7.0688066,6.9812393,6.9122272,6.8290167,6.770143,6.6978822,6.5907803,6.5128622,6.4614744,6.3774414,6.3168497,6.2287774
3.1911738,3.1604433,3.1282215,3.0936282,3.0626853,3.0314496,3.0012355,2.9764378,2.9305243,2.9032059,2.8780375,2.8431478,2.7993259,2.7827594,2.7444689,2.7114499,2.6818628,2.6435318,2.629941,2.5929062
2.7922168,2.7633455,2.730782,2.7136071,2.6842494,2.6596482,2.6166246,2.5958304,2.5674314,2.5494208,2.5189052,2.4805367,2.4468799,2.4362726,2.4033892,2.375674,2.3552632,2.3067272,2.2945993,2.2816365
1.6674173,1.6474049,1.6360726,1.6297913,1.5920812,1.6047802,1.5667895,1.5513436,1.5158316,1.5264196,1.4916283,1.4696586,1.4748136,1.4448255,1.4196476,1.4179257,1.3843341,1.361207,1.3457063,1.3681978
1.905069,1.8781524,1.8680222,1.8401371,1.8232372,1.8120904,1.7794335,1.7457829,1.7433205,1.7228622,1.6930424,1.6741415,1.6455393,1.6467217,1.6040014,1.6094356,1.5711613,1.5330201,1.5166972,1.4943877
2.8444231,2.8109381,2.78969,2.7674968,2.7260668,2.6879098,2.6401856,2.6611598,2.6046271,2.5900757,2.5791228,2.5587034,2.4943204,2.4851885,2.4360061,2.4267054,2.3747036,2.3738446,2.3383336,2.3224602
3.8931336,3.8490441,3.8103116,3.768424,3.7257371,3.6911542,3.6283467,3.6021404,3.583535,3.5272951,3.4822218,3.4384334,3.4148655,3.3610661,3.3237665,3.2780914,3.217345,3.1983333,3.175606,3.1383924
10.147166,10.047739,9.9467249,9.8382463,9.7590504,9.6335449,9.5329762,9.437027,9.3467827,9.221035,9.092309,9.003233,8.9274521,8.8449631,8.7092657,8.6285677,8.5617552,8.4064112,8.312048,8.2085094
2.1902339,2.1525872,2.1532936,2.1102438,2.1118293,2.0737281,2.0584931,2.023035,2.0178547,2.0067465,1.976959,1.9601892,1.9258564,1.909851,1.8880088,1.8563802,1.8121395,1.8321985,1.7698585,1.7681297
6.1004438,6.0401268,5.9786577,5.9160652,5.8520079,5.7815113,5.7313967,5.6759081,5.6104293,5.5548067,5.4954495,5.425406,5.3643351,5.3061242,5.2519751,5.1932869,5.1365461,5.0460343,4.9791765,4.9339714
2.3325682,2.306993,2.2919295,2.2663865,2.2427745,2.2277541,2.2006259,2.1672804,2.1537821,2.1278503,2.1063366,2.0945804,2.0868895,2.0393188,2.0213161,2.0106163,1.9958837,1.9611672,1.9375054,1.9179093
10.794903,10.684438,10.573868,10.46936,10.355717,10.252308,10.152748,10.042174,9.9190788,9.8144779,9.7188501,9.6002035,9.4876318,9.3723202,9.2732115,9.1680593,9.0606375,8.9388371,8.83074,8.7274809
24.731695,24.485973,24.231174,24.004738,23.740841,23.513205,23.268475,23.043823,22.763351,22.54804,22.314928,22.050171,21.794529,21.617552,21.289803,21.093315,20.817263,20.564074,20.343884,20.076326
3.2562521,3.2177258,3.1908944,3.1579115,3.1289692,3.0899906,3.054312,3.0162618,2.9965544,2.9440954,2.9332874,2.914685,2.8658063,2.847641,2.7806213,2.7675612,2.7128148,2.6707432,2.6316106,2.6280105
3.6004667,3.5673008,3.531532,3.500603,3.4572928,3.4161899,3.380805,3.3433537,3.3077354,3.2734439,3.2439625,3.2048635,3.1713033,3.1340315,3.0909219,3.0578892,3.0237174,2.9878924,2.961472,2.9190166
2.339606,2.3042324,2.2867761,2.2671161,2.2327344,2.2333815,2.167592,2.144696,2.1268644,2.0954688,2.0877147,2.0345452,2.0351813,1.9769295,1.9566816,1.9461547,1.9122421,1.8912392,1.8693289,1.8252437
5.0742278,4.9990129,4.9393802,4.8955717,4.94137,4.7893133,4.7795286,4.7366905,4.6529961,4.6199775,4.4808846,4.4875803,4.4922051,4.3882127,4.4147868,4.3256993,4.3024569,4.2300868,4.2253685,4.1513453
2.689153,2.6487207,2.6376257,2.5860205,2.5884759,2.5435848,2.4969406,2.5118825,2.4405828,2.4301546,2.4083304,2.4110382,2.3313234,2.3340764,2.340194,2.2737007,2.2304909,2.1731317,2.0934563,2.1746371
3.0433657,3.0019491,2.9757402,2.9528055,2.9090643,2.8843703,2.8255684,2.7987449,2.8055551,2.7679982,2.7363107,2.6737354,2.6368089,2.6104326,2.6143885,2.5566702,2.5270171,2.4873405,2.4591289,2.441081
9.7484198,9.6552715,9.5533237,9.4529133,9.3498964,9.2584953,9.1672325,9.0793715,8.9815617,8.8632975,8.7836571,8.6819582,8.601614,8.4867802,8.398387,8.2895632,8.2172089,8.1048727,8.0157623,7.9080753
9.0893507,8.9949236,8.9123249,8.8086815,8.7218943,8.6424398,8.5469437,8.4469671,8.3380709,8.2610331,8.1760578,8.079113,7.998735,7.9015846,7.8087959,7.7152352,7.6038575,7.5452771,7.4245486,7.3466072
4.5147638,4.4716396,4.4239273,4.3811049,4.331316,4.2937608,4.2454166,4.1945539,4.1572709,4.1092052,4.0600152,4.0221024,3.9763868,3.9316947,3.8747532,3.8394451,3.7985375,3.7482359,3.6998074,3.6618912
3.9433758,3.8984046,3.8520217,3.8135228,3.7703593,3.7278221,3.6824284,3.6459734,3.6101942,3.5679283,3.5244291,3.4912353,3.4461589,3.4023428,3.383007,3.3188283,3.2653382,3.2135203,3.1779003,3.1440034
6.0520196,5.9960275,5.9326568,5.87182,5.8105597,5.7591028,5.6967301,5.6348357,5.5660777,5.5031943,5.4594994,5.3822465,5.3374658,5.2456555,5.1993189,5.142056,5.0912838,4.9988365,4.957284,4.8919134
2.895364,2.867574,2.832237,2.8116708,2.7795529,2.7525601,2.7242837,2.6918416,2.6577601,2.6356251,2.6078734,2.5888436,2.5469596,2.5101731,2.4923463,2.4606218,2.4397724,2.407676,2.3682113,2.3481514
1.4417803,1.4291579,1.42492,1.398728,1.3902743,1.372588,1.3419651,1.3415432,1.3103548,1.3021075,1.2888191,1.2678435,1.2763456,1.2541606,1.2771595,1.230485,1.1878278,1.2115504,1.1931771,1.178492
4.0559831,4.0103626,3.9444449,3.9235816,3.8408129,3.8000264,3.7534232,3.7171664,3.6734099,3.6320302,3.5373933,3.5197656,3.4800043,3.3871789,3.3324215,3.29371,3.2088213,3.1745348,3.0979102,3.111444
4.60571,4.5618758,4.5122623,4.4586525,4.4170842,4.375155,4.3255954,4.2742686,4.2226825,4.1813254,4.1307025,4.0886121,4.0460014,3.9934645,3.9542422,3.8861296,3.8384557,3.8056448,3.7570236,3.7085054
3.0775907,3.050437,3.0172129,2.988874,2.9323556,2.8849607,2.8598375,2.8255672,2.7895958,2.7936625,2.7891109,2.7420981,2.7123621,2.6519706,2.6169567,2.6793795,2.543082,2.5826962,2.53617,2.4416902
3.4087334,3.3683977,3.3158753,3.28532,3.2533636,3.2078047,3.1665592,3.1319485,3.0943778,3.0573051,3.012578,2.9641635,2.9256504,2.88393,2.8730175,2.8177741,2.8066204,2.7628634,2.7069302,2.6465933
1.9031712,1.8807672,1.8698331,1.8403922,1.8323996,1.827814,1.7818855,1.751382,1.7095643,1.7288449,1.7409415,1.7202142,1.7090266,1.6512833,1.7340773,1.6358931,1.5698462,1.581535,1.5602608,1.5559868
2.6125314,2.5841646,2.5513895,2.542897,2.4879222,2.466151,2.4227104,2.4189606,2.3555729,2.3587403,2.3669777,2.3088465,2.2567549,2.2116513,2.1873519,2.1630278,2.1670389,2.0938265,2.1040547,2.0669136
3.079736,3.0533512,3.0052924,2.9605069,2.9642603,2.9338248,2.9194343,2.828542,2.8313785,2.7920661,2.7231648,2.7035539,2.6670053,2.6359646,2.636235,2.5872118,2.5772927,2.5098479,2.4720678,2.4490988
4.4264503,4.3821177,4.3440785,4.2957578,4.2479177,4.2088728,4.1640191,4.1336718,4.066884,4.0581713,3.9905598,3.9207697,3.8992651,3.8610477,3.8007481,3.7663915,3.7356074,3.6902933,3.6360738,3.5652952
3.9247735,3.8815339,3.8442786,3.7965324,3.7548013,3.7141709,3.6698864,3.632674,3.5677297,3.5477765,3.5003276,3.4724026,3.4145737,3.3918495,3.3063347,3.3017151,3.2703485,3.218493,3.1755214,3.1273453
2.1518178,2.1299329,2.1116874,2.0828412,2.0606089,2.0492184,2.0285339,2.0025117,1.9838895,1.9667945,1.9700332,1.9156575,1.9053435,1.856073,1.8561492,1.8303558,1.8349153,1.7915421,1.7576071,1.7425252
1.641371,1.6199846,1.6018469,1.5835968,1.5699437,1.5683411,1.5372319,1.5121778,1.5046015,1.4779686,1.4686435,1.4446269,1.3990287,1.4081361,1.3956279,1.4002373,1.3600491,1.3456395,1.3324349,1.3140736
7.2360983,7.1611423,7.0872126,7.0149364,6.9452791,6.8672943,6.7999506,6.7151384,6.6449003,6.5690684,6.4841132,6.4515009,6.3669019,6.2874742,6.2088518,6.1396551,6.0651655,5.9878044,5.9198961,5.8370562
3.2412817,3.2149901,3.1718907,3.1363649,3.0824487,3.0820222,3.0202734,2.9542687,2.9489546,2.9535668,2.8921428,2.8214891,2.8456709,2.7362008,2.8099,2.6974638,2.7325253,2.6593709,2.5694222,2.5637612
2.1262183,2.10199,2.0817301,2.0589623,2.0506933,2.0055525,1.989776,1.968151,1.9499733,1.9321274,1.9004291,1.8904351,1.8717325,1.8420943,1.8320066,1.790428,1.7915479,1.7690638,1.749253,1.7031199
2.5640535,2.5377469,2.5180082,2.4788527,2.4769912,2.4573009,2.4057245,2.3928747,2.3743458,2.3185139,2.2973051,2.2635884,2.2420075,2.2038977,2.1693537,2.1617196,2.1861935,2.1441486,2.0998774,2.0699441
3.42083,3.3832867,3.3536861,3.315222,3.2707388,3.2534559,3.2158694,3.1863697,3.1443431,3.1049352,3.1041455,3.0267985,3.0002093,2.9744601,2.9385343,2.9121199,2.866756,2.8109434,2.7912767,2.7722702
3.4588733,3.4281926,3.3883309,3.3543127,3.312608,3.2834525,3.2490025,3.2822859,3.1909018,3.0923717,3.1247079,3.0449007,3.073534,2.9532194,2.9429619,2.972151,2.9111519,2.8778827,2.8254206,2.7416356
22.027029,21.798429,21.590605,21.356064,21.134844,20.920805,20.678066,20.484087,20.257425,20.029554,19.814342,19.600027,19.387127,19.145777,18.963125,18.692606,18.469412,18.287882,18.060059,17.831894
6.859663,6.7923436,6.7226262,6.6570339,6.5847383,6.5124497,6.4506564,6.3807592,6.3145647,6.2286367,6.1672316,6.1031365,6.0339522,5.9627218,5.8909698,5.8204827,5.762712,5.6879568,5.6148639,5.5678096
2.5670192,2.5354803,2.504375,2.4778576,2.4528892,2.4253061,2.3749359,2.3636386,2.3192823,2.2774141,2.2406201,2.2371342,2.1727026,2.1750607,2.1560557,2.119041,2.109832,2.0617194,2.0429022,2.0065091
2.0078518,1.9867072,1.9627234,1.9406695,1.9202412,1.89689,1.8766975,1.8612685,1.8384753,1.8240559,1.7893453,1.742607,1.7765611,1.7114788,1.71103,1.6627669,1.6572306,1.675669,1.639711,1.6087625
20.498627,20.293144,20.093069,19.888977,19.657566,19.471193,19.269121,19.063597,18.836454,18.616886,18.434624,18.244396,18.014967,17.817541,17.630182,17.380655,17.196407,17.011597,16.801809,16.582073
7.5821896,7.5039668,7.424284,7.3502502,7.2740631,7.1926708,7.1113849,7.0454412,6.9632497,6.8851404,6.7949839,6.7397738,6.6444201,6.5649948,6.5093946,6.4273715,6.3451676,6.2682962,6.1850047,6.0969934
4.8996258,4.8467197,4.7969327,4.7350521,4.6845074,4.6230145,4.5774417,4.5169868,4.4751635,4.4126439,4.3560853,4.3159041,4.2571101,4.1880445,4.1715522,4.0760179,4.0445137,3.9907949,3.9316916,3.8541071
5.3505077,5.2921338,5.2390909,5.1843286,5.1392603,5.0841794,5.0295448,4.9803882,4.9172726,4.86133,4.8038721,4.7518997,4.7061472,4.6651597,4.5990233,4.5507631,4.4897618,4.4420252,4.3759718,4.3410225
2.5570374,2.5241272,2.4997623,2.4991271,2.4480779,2.4493532,2.3848903,2.3668363,2.3860838,2.3318286,2.2882204,2.2547214,2.2182546,2.1984894,2.1998913,2.172509,2.1729264,2.1325371,2.105953,2.0190055
4.7190313,4.6686215,4.6159115,4.5664196,4.5225849,4.4621506,4.4273372,4.3699927,4.3435841,4.2622414,4.2134428,4.18646,4.1375933,4.0689373,4.0247416,3.9849858,3.9442763,3.884629,3.8145297,3.78898
1.7139165,1.6950225,1.6716809,1.6623279,1.6435771,1.6260027,1.5939198,1.5856483,1.5714082,1.5336472,1.5410844,1.5164635,1.4899664,1.468002,1.4300205,1.4303569,1.4442528,1.3970195,1.37506,1.3489673
2.1474869,2.1252129,2.0905273,2.0631511,2.032058,1.9911736,1.9484708,1.937614,1.914113,1.8559706,1.851022,1.8112947,1.8033593,1.7857382,1.6959344,1.7154359,1.7040308,1.6688085,1.6412892,1.6021399
1.4032328,1.3889023,1.360765,1.364781,1.3582489,1.3387896,1.3286918,1.3027061,1.2939502,1.2891563,1.2701966,1.2655499,1.2273397,1.2408185,1.1961341,1.2034276,1.1737839,1.1843275,1.146208,1.1542089
1.5797399,1.5681283,1.5489011,1.5277259,1.5018071,1.5006796,1.4810084,1.4547065,1.4490207,1.4244474,1.412095,1.3908656,1.3659606,1.3575656,1.3392668,1.3527966,1.3000416,1.2963245,1.2972816,1.2663021
3.2170501,3.1749449,3.1305392,3.1124597,3.0991144,3.0263507,2.9720631,2.9453654,2.9350028,2.8590379,2.8909781,2.781503,2.7575018,2.7256095,2.7455392,2.7275107,2.6831007,2.6499403,2.5948985,2.5305173
2.0585966,2.0354273,2.0170217,1.9986109,1.9860517,1.9513451,1.9476877,1.9098268,1.9060117,1.8696258,1.8592429,1.8241587,1.7996308,1.785791,1.7664847,1.7441279,1.7098722,1.7081004,1.6895181,1.6713769
3.0065351,2.9788485,2.9269109,2.8985608,2.8699474,2.8550961,2.7957582,2.76122,2.7333651,2.7123504,2.6729076,2.6180344,2.5908666,2.5568476,2.4949923,2.498903,2.4282389,2.4466949,2.3955264,2.3434691
2.000952,1.9722775,1.9674693,1.922276,1.8960627,1.8969276,1.8656478,1.8606136,1.8396033,1.795189,1.7885484,1.7482537,1.7607822,1.7183582,1.6963489,1.6541841,1.6869539,1.647029,1.6625073,1.5966055
3.8902926,3.8473086,3.8129878,3.7798262,3.7407603,3.70228,3.6537654,3.6227243,3.5897658,3.5632987,3.5065463,3.4497075,3.427464,3.3826256,3.3816364,3.2818694,3.2733843,3.2501657,3.2072556,3.1620808
2.6214325,2.5993266,2.5815241,2.5474622,2.526366,2.4881554,2.4633174,2.452543,2.4148452,2.3793731,2.3527358,2.3526001,2.2834473,2.2807553,2.274622,2.2336226,2.1816597,2.1526916,2.1308401,2.1162198
