se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
3.0671387,3.0266504,3.0423636,2.9919434,2.9852245,2.8926589,2.8187656,2.8845344,2.8081844,2.7362692,2.8626645,2.7373278,2.6631057,2.5959232,2.6103528,2.5522504,2.4075167,2.5824234,2.4756494,2.4312091
2.9327683,2.9312294,2.8400226,2.8378639,2.7774372,2.7544353,2.782115,2.6935551,2.7372882,2.6843278,2.662426,2.6398976,2.4830687,2.4746809,2.5531547,2.4458575,2.5256784,2.5223453,2.2842867,2.3065181
3.8598678,3.8439384,3.8318477,3.7531133,3.6933937,3.619822,3.6339052,3.554563,3.4536343,3.4175,3.4731381,3.4883847,3.3927491,3.3340933,3.3448052,3.2422457,3.3184726,3.0915463,3.1173646,3.1108778
1.9682411,1.9696405,1.9723001,1.9369919,1.9438794,1.8748127,1.8034363,1.8042052,1.7944765,1.7824955,1.7809561,1.7479357,1.7265583,1.8051676,1.6539285,1.7265654,1.610289,1.618402,1.6032718,1.5974828
3.6989894,3.6979637,3.6598692,3.5646863,3.5698724,3.5386422,3.4974966,3.4317183,3.4566424,3.3694611,3.3163207,3.2795155,3.226712,3.2283986,3.1880147,3.0612173,3.1473272,3.1102479,3.0102999,3.0367599
4.9447699,4.9137306,4.8618202,4.8326597,4.8013554,4.7079153,4.6881251,4.5796671,4.5075169,4.6115351,4.4429078,4.3453374,4.4338193,4.3987827,4.2492533,4.2587023,4.2207165,4.0535579,3.9745538,3.9726162
2.3829055,2.3681242,2.3479581,2.2934558,2.2734184,2.2574437,2.2359567,2.2318404,2.1730125,2.1677732,2.1539552,2.1625175,2.0931513,2.0179563,2.0667028,2.0273051,2.0348651,1.9569069,1.9608804,1.9955666
2.5220776,2.5121708,2.43224,2.4732311,2.3629346,2.4038451,2.4254937,2.2529681,2.2790794,2.3376865,2.2539356,2.2207258,2.2217004,2.2017128,2.2075374,2.1598961,2.1526542,2.0680535,2.0321851,2.0868959
3.8564708,3.8138058,3.7644486,3.7367704,3.7182689,3.6833832,3.661793,3.5652399,3.5551727,3.5316823,3.5189419,3.4878201,3.3959179,3.3836243,3.2743449,3.2724648,3.2200592,3.1364231,3.2093372,3.1368709
3.0826046,3.0178645,2.9785364,3.0212688,3.0280809,2.9142144,2.8599255,2.9223189,2.7778513,2.8808608,2.8187976,2.7091899,2.7286336,2.7169185,2.8255951,2.6656523,2.6687021,2.6483881,2.5200372,2.5543795
2.2645507,2.2738254,2.1697495,2.207649,2.1414258,2.0884707,2.1662438,2.170193,2.0742195,2.1581562,2.132807,2.0706701,1.8960361,2.109143,1.9289658,1.809431,1.8920325,1.8874886,1.868102,1.9201844
2.6890931,2.6534741,2.6457319,2.6325409,2.5609295,2.4809453,2.6014626,2.5561104,2.4650834,2.4825675,2.4427886,2.4805708,2.4631128,2.3202662,2.2538667,2.2145011,2.2560468,2.2454259,2.1690207,2.322382
2.8848076,2.8491955,2.7870288,2.7271388,2.7614872,2.7567317,2.7363715,2.6184318,2.6450183,2.6001959,2.6890974,2.5431614,2.6344469,2.5469306,2.5665822,2.2680976,2.409147,2.452585,2.4909918,2.41943
2.4120598,2.4007437,2.3398213,2.3100169,2.3389068,2.2352905,2.2934191,2.2791927,2.2514036,2.2063694,2.164628,2.2391798,2.1207328,2.1257157,2.1111915,2.0000966,1.9742934,1.9597237,1.8840955,1.9631507
2.99172,2.9541349,2.9229045,2.8490524,2.8250246,2.7700808,2.9459033,2.801013,2.6513429,2.6919537,2.7317028,2.8566446,2.6374235,2.6495032,2.5377352,2.5305278,2.5562925,2.6344614,2.4658256,2.4454558
3.7810216,3.7276788,3.7269466,3.6398199,3.6279457,3.6585286,3.5535066,3.5153146,3.4622636,3.45593,3.4344106,3.4182453,3.3778207,3.2843497,3.2165606,3.364187,3.1918583,3.0869939,3.0054245,3.0428965
2.7255833,2.7194965,2.6528549,2.6324399,2.588125,2.6056645,2.6027646,2.5153887,2.4973648,2.419831,2.4682124,2.4360609,2.397321,2.4217076,2.3903353,2.3327541,2.3171003,2.2915871,2.2812464,2.1692948
2.1554759,2.1267581,2.1187475,2.0790358,2.1051648,2.0345881,2.0417292,1.9867022,1.9958893,1.9794769,1.9536049,1.9343413,1.9102319,1.9242901,1.8538719,1.8449804,1.8227247,1.8006175,1.7368841,1.7796695
