b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
.44682041,-.55778164,-1.5699298,-2.5341747,-3.5972559,-4.6087508,-5.5474868,-6.6013541,-7.6554084,-8.5740042,-9.619874,-10.65175,-11.662388,-12.538342,-13.646868,-14.667536,-15.718833,-16.744034,-17.831467,-18.638287
1.213101,.17858663,-.80711973,-1.8175019,-2.7959659,-3.8847771,-4.8560996,-5.857296,-6.8157616,-7.8706985,-8.926156,-10.017532,-10.873449,-11.941468,-12.78253,-14.015448,-14.865973,-15.816205,-16.952015,-17.918367
12.110023,10.978034,9.8292046,8.7304878,7.5902638,6.5154886,5.4547777,4.3531151,3.0825331,1.9524285,.97346264,-.23007056,-1.404464,-2.5518405,-3.6663573,-4.7414842,-5.8596191,-7.0752316,-8.2373362,-9.3360453
11.106939,10.057967,8.9690323,7.9944162,6.8735609,5.8618865,4.8300304,3.8449624,2.6688879,1.7312961,.7150647,-.41634694,-1.5173272,-2.3257687,-3.6669929,-4.5850711,-5.7508392,-6.8555007,-7.8364944,-8.9545841
.14251497,-.8282792,-1.8927238,-2.845572,-3.8721285,-4.8734083,-5.8197932,-6.944087,-7.9764519,-8.9961367,-9.8735847,-10.912404,-11.94786,-12.983068,-14.001408,-14.926911,-15.875041,-16.91885,-17.900566,-18.905561
-4.0775843,-4.9986172,-5.9820676,-6.9014473,-7.9395995,-8.7908201,-9.8134918,-10.82107,-11.756256,-12.680067,-13.622156,-14.737905,-15.611584,-16.537182,-17.577848,-18.550629,-19.383314,-20.314251,-21.418644,-22.243679
-6.475389,-7.4577289,-8.3061056,-9.3139849,-10.291692,-11.077819,-12.052921,-12.998736,-14.011718,-14.910319,-15.786701,-16.63011,-17.623411,-18.779499,-19.665909,-20.587557,-21.387583,-22.404844,-23.202177,-24.283367
-3.5203707,-4.4602394,-5.4622436,-6.3952127,-7.480926,-8.3881569,-9.2889929,-10.251754,-11.32632,-12.223119,-13.379005,-14.143126,-15.217514,-16.246277,-17.23811,-18.088486,-18.985537,-19.971474,-21.235256,-21.946541
-2.7566354,-3.709825,-4.7164564,-5.6364732,-6.6517143,-7.6507964,-8.5882683,-9.6865883,-10.631514,-11.494161,-12.33441,-13.4744,-14.443748,-15.473338,-16.369581,-17.256216,-18.269474,-19.313847,-20.134758,-21.132025
-1.7559087,-2.7288752,-3.6850734,-4.7223673,-5.7282338,-6.6416249,-7.6531377,-8.5087805,-9.5419369,-10.548287,-11.500975,-12.486842,-13.595314,-14.478044,-15.463303,-16.540453,-17.42321,-18.442419,-19.486277,-20.261129
5.4008522,4.4572434,3.381707,2.3739374,1.3237519,.36545315,-.59100026,-1.4977014,-2.5733795,-3.7165143,-4.5436187,-5.6597209,-6.5905552,-7.7451921,-8.7236147,-9.7810535,-10.5919,-11.764192,-12.783674,-13.785804
10.272155,9.144166,8.0477648,6.9888062,5.8513937,4.863143,3.7555218,2.5353193,1.4136329,.25445014,-.61544782,-1.6668174,-2.9599371,-4.0764661,-5.0990367,-6.1204371,-7.4010439,-8.4784546,-9.6433868,-10.595497
-5.2472477,-6.1670046,-7.1377468,-8.0388794,-9.0333261,-9.9581175,-10.910769,-11.961711,-12.757724,-13.792397,-14.6481,-15.532895,-16.661337,-17.508333,-18.631149,-19.529562,-20.368063,-21.297482,-22.304232,-23.124956
-4.4219446,-5.3684916,-6.3328929,-7.171783,-8.3204165,-9.184495,-10.065997,-11.03316,-12.194654,-12.982882,-13.922403,-14.822948,-15.69125,-16.747936,-17.682411,-18.62038,-19.737284,-20.477621,-21.55369,-22.43572
-6.361248,-7.2814784,-8.244545,-9.2160664,-10.10218,-11.023791,-11.980927,-13.029352,-13.914817,-14.863317,-15.727403,-16.688002,-17.618382,-18.705652,-19.542227,-20.681953,-21.35976,-22.465767,-23.254549,-24.291016
4.6848397,3.6317666,2.5727048,1.5244682,.51598895,-.63009673,-1.6103132,-2.6930373,-3.6731234,-4.8106503,-5.8461061,-7.0305715,-7.8982348,-9.1351881,-10.128007,-11.036742,-11.998981,-13.22883,-14.260215,-15.161054
.55760032,-.44005221,-1.4570801,-2.4964662,-3.4417849,-4.4647231,-5.4259853,-6.5177097,-7.4425688,-8.491169,-9.5534286,-10.493664,-11.453341,-12.645774,-13.64174,-14.663835,-15.666909,-16.756329,-17.600262,-18.560266
