p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
.077739276,.69009185,.30788043,.015989743,.00027809769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.75672537,.1799863,.0037881846,.000015897331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.28395951,.014780861,.00018532168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.2900891,.99595344,.2847901,.029571518,.0017037597,.00004303376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.4695735,.63846862,.1026682,.0048923143,.00011188782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.54026413,.042433973,.00074201653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.65023386,.09873949,.00028202735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.97547901,.084032945,.0014689345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.17569843,.66286564,.03145295,.00027107747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.58317715,.072978549,.0034374627,.00010007846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.69068509,.39103705,.035172544,.0011664567,.000018275057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.63053656,.13520829,.012494945,.00073962292,.000031236941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.7373175,.074929483,.00021787529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.23038255,.0057956651,.000044657874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.16223006,.67736679,.55969781,.1100625,.012868386,.00050208316,.000015700562,0,0,0,0,0,0,0,0,0,0,0,0,0
.68462753,.25197852,.0086995261,.00016232846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.15932706,.014277509,.00036301557,.000012661247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.91303343,.13418037,.0055875876,.000058646743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.24612664,.010296434,.000090976697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.35586715,.025101157,.00071987842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.96809679,.28395981,.034032457,.0022880079,.00004287406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.023250688,.45296374,.4062407,.026379663,.00024260953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.068309702,.00090472453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.72557735,.15801081,.014912108,.00073779031,.000016198832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.015262306,.22987331,.9250198,.1404804,.0064128232,.00017078938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.77667797,.48346743,.08481618,.0074750008,.00027416265,.000019357096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.0027326676,.29641244,.26403961,.0021127292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.97446537,.12810847,.0032945997,.000013523033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.51260471,.44234335,.026561435,.0004484083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.077321276,.81529868,.20524807,.0051451284,.000058178593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.83996642,.14369871,.0022909939,.000012850574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.8820489,.02615701,.000082547718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90385371,.062251672,.0004756627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.12549031,.0026565932,.000018584249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90885526,.088799946,.00077581976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.72334886,.054873053,.0010637848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.46251532,.47328326,.031590778,.00055466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.34878355,.41031271,.012426163,.000086548411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.39345402,.0046738763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.69971025,.020463785,.000010330604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.54390144,.23680055,.0047663967,.000018561856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.13776456,.0020139366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.068544582,.92599934,.081610627,.0011727872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.45959058,.48032659,.029311417,.00027346099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.96957242,.22736043,.02354591,.00087008037,.0000111418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.66746718,.024875324,.000091139264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.57908773,.30171397,.0074379439,.00005403746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.24415398,.76817381,.091095679,.0017923955,.000019053628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.21226716,.79525113,.093685336,.0012970982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.90953416,.19170365,.0082312785,.00011042669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.78895962,.068690561,.00098465569,.000010276074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
