p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11
.035134394,.08716505,.2085932,.38369414,.73456341,.85375744,.49837735,.1302775,.016727734,.0014041177,0
.66053319,.94324565,.54804754,.27327657,.12288934,.043931536,.010241532,.00026240057,.000018943796,0,0
.80426562,.86661011,.50556546,.20422086,.16162753,.061278567,.015268969,.00033069035,.000038567592,0,0
.33120763,.56096584,.97882873,.70690125,.33600932,.14100215,.050108079,.0060963426,.00017125309,.000024110292,0
.36115313,.19200738,.071661979,.028921323,.010955319,.0037205908,.0014743053,.000068751069,0,0,0
.21794443,.51614791,.84978861,.67648923,.28721189,.11467682,.035269219,.00041301365,.000027099339,0,0
.42940378,.67568904,.89602768,.76744199,.55237013,.37388274,.22357297,.015395548,.0084489817,.00093977043,.000013176711
.27976462,.47459292,.78691065,.9779591,.56945169,.26547715,.16633281,.033611637,.0014049833,.00039389398,0
.30754688,.50813651,.71011353,.98264259,.70857608,.38228098,.27186853,.14362352,.010039157,.0035045524,0
.45681107,.78254634,.94745892,.71966219,.52549422,.33271864,.26428521,.067000709,.011174547,.0009895697,0
.46074826,.74081755,.84671718,.56022137,.22765261,.1269384,.053159907,.0045561376,.00068769738,0,0
.47607729,.74283528,.83947051,.72415,.42447633,.13977821,.11257418,.0051526902,.0025080936,.000044222877,0
.74284381,.49712768,.2672402,.17740679,.057181139,.027885279,.019968983,.000455987,.00011750675,0,0
.1838116,.073428094,.027695568,.0060002259,.0016760604,.00037295264,.00041457987,.000019271278,0,0,0
.01769805,.0046801548,.00096068834,.0001086213,.000064427266,0,0,0,0,0,0
.98447925,.76615685,.49990129,.25620246,.14815278,.085113861,.042976286,.0058193272,.0008974449,.00004482186,0
.44951081,.25263274,.09533269,.051083732,.0242112,.0068905768,.00050018082,.00037738399,0,0,0
.81218165,.78786463,.50497001,.30383906,.086763367,.026439907,.0048362617,.00075887935,0,0,0
.39749864,.66615772,.90421396,.80357885,.38436791,.31149992,.11635062,.02837435,.0040187133,.00084255938,0
.73805583,.4782472,.24215665,.16863629,.099049501,.035065144,.018988065,.0012945473,.00017598034,.000025431518,0
.9858163,.646743,.40389618,.18167597,.091610469,.048002057,.010577203,.0013288487,.000095710646,0,0
.54549485,.30740538,.12861104,.050558809,.022442391,.0053326427,.001523881,.00011072204,0,0,0
.998689,.63004571,.36679173,.20191494,.079560317,.047910515,.0082436055,.0016935444,.000061458115,0,0
.34570706,.56656408,.80300212,.88446283,.61471802,.35756424,.22232425,.049428906,.010999285,.0003658316,0
.68603158,.36503881,.16220942,.025286073,.03246446,.0044413619,.00099741318,.00014908145,0,0,0
.75436366,.779742,.46226141,.34089318,.15166771,.055564385,.0079082632,.0022916431,.000022077264,.00001549781,0
.71581244,.87691081,.42544881,.19850786,.06763044,.01230928,.0040253652,.00010217733,0,0,0
.00011659292,.00042591189,.0031030148,.0085293446,.034331169,.12559131,.36057177,.99622124,.31888294,.038258161,.0011582972
.94659406,.83393979,.58443844,.44091299,.25865486,.14802946,.08746437,.016127219,.0046788291,.0029873485,0
.45897838,.73618954,.98387516,.72837627,.40378761,.22463682,.1124957,.015849195,.0013508782,.000054033371,0
.21190394,.35961384,.6266396,.88826936,.94424301,.66087699,.45432264,.16191274,.03584696,.0053932946,.000063221145
.053471625,.1395576,.37215924,.70389968,.84746337,.41711655,.13103993,.018315995,.00057978975,0,0
.3260276,.62983561,.98556775,.70556337,.18053803,.12609211,.024580639,.0021932498,.000016200685,0,0
.19715956,.073256351,.01947755,.0080276169,.001610745,.00056122302,.00023045347,0,0,0,0
.59514183,.83107364,.825279,.54946941,.38409868,.17072196,.068982452,.0098695513,.00070269068,.000069755333,0
.73631799,.40937597,.22241373,.13545583,.054121435,.02279179,.011359345,.00037466583,.00026158436,0,0
.85966295,.51596779,.22351038,.10442535,.033207893,.0069035655,.0030952331,.000118425,0,0,0
.531762,.78311145,.97094244,.75832093,.53633779,.42263857,.24801141,.064254843,.021092815,.0065609505,.000050201001
.83030748,.5169614,.24693599,.16067532,.036567114,.019716511,.0070939097,.00085170119,.000019665622,0,0
.23992775,.43893281,.86143786,.95031339,.53732848,.29746193,.1385787,.014771077,.0017031829,.00045287822,0
.32201031,.63671881,.77575207,.78874028,.58045208,.31882262,.1322239,.010966031,.0017610809,.00017019284,0
.21370895,.38303101,.72585833,.97087687,.58700168,.37922111,.13659383,.030542931,.0021094421,.000048333382,0
.70816499,.90871799,.5134092,.31692493,.14940937,.053304538,.013133635,.0021744892,.00010837551,.000018856888,0
.62328917,.87906075,.83601892,.54497969,.3802619,.20466083,.1232995,.023466585,.0042121927,.00012416478,0
.19922358,.087700874,.03193339,.015263311,.0041048424,.0018494866,.00016394524,.000019416268,0,0,0
.077357724,.028602978,.013730246,.0052675707,.0017291014,.00054705673,.0001678444,.000023559165,0,0,0
.59604228,.94703317,.57262182,.25986132,.11757689,.05611774,.0068475059,.0010371116,.00010782386,0,0
.10567231,.25740921,.54292923,.96869791,.65720278,.28420195,.19135615,.0076552518,.00053488137,.000057290377,0
.094699867,.24471964,.54800755,.52858937,.30528757,.22756721,.060528982,.00057946314,.000024106384,0,0
.18626294,.35863745,.54930294,.781766,.88982391,.56206453,.48438618,.19724329,.018684927,.0072457227,.000021267666
.31687513,.5077734,.87611747,.83317059,.59862894,.44214788,.11983737,.022238024,.002918002,.00029687115,0
.8434903,.51742321,.28409228,.13171673,.058401622,.026073234,.0023032965,.00062291545,.000052174426,0,0
.18098113,.35084412,.59231907,.71605682,.97248369,.70401835,.3027389,.16740216,.032633461,.0051014661,.000024920444
.36073941,.52700645,.86856264,.78980631,.53537863,.3162148,.12935705,.046145674,.0039836327,.0011624884,.000010201536
.89280325,.68453234,.3768242,.18822309,.060768735,.018746596,.0069602886,.00030281115,.000047955535,0,0
.67543453,.40337804,.19639599,.052959707,.036997512,.012896284,.0039479733,.00014416732,.000071752896,0,0
.65552402,.95138043,.7258426,.46849865,.24945809,.15182215,.058875822,.011467665,.00061291375,.000099052071,0
.89546812,.75747257,.4940812,.25145632,.12598467,.055881593,.023280319,.0014649797,.00015688621,.000020542613,0
.43037787,.73878795,.87171602,.42686781,.26020032,.095618241,.019012006,.0083416132,.00015360137,.000016415952,0
.35987899,.79511082,.84681195,.42864615,.14700674,.022453941,.014529877,.00012497677,0,0,0
.67841226,.23423384,.060060255,.0072213006,.002661329,.00050127145,.000035573579,0,0,0,0
.4726778,.31463793,.17805015,.12824497,.053890418,.026337197,.011495912,.00096426724,.00017972061,.000037934304,0
.14244872,.057774927,.023801936,.0073044114,.00097983319,.00050185487,.00012280841,0,0,0,0
.45289832,.20414031,.098824225,.033638712,.0071871169,.002825886,.00088009954,.000011490094,0,0,0
.34180683,.51784557,.8112902,.89397818,.70872647,.50173086,.35855943,.15330482,.019646343,.0039455369,.000093061346
.11045487,.22819875,.49391103,.74449503,.95706755,.49753648,.26119831,.073506095,.0078410944,.00055478094,.000022342268
.40879548,.64917409,.92552739,.76941943,.43875599,.23229365,.15997852,.020783583,.0026367803,.00017074091,0
.44169617,.74325496,.89569396,.59893817,.28531989,.10799184,.053211097,.0044693127,.00018593846,.000032275897,0
.48694733,.20034243,.050624795,.0058267731,.0012371386,.00020323011,.000027423275,0,0,0,0
.56573433,.91160184,.7470997,.4887009,.20214812,.092809498,.05037313,.0025963022,.00080665882,.000070790556,0
.81491703,.57446206,.32835802,.22796609,.10026073,.079284832,.01655392,.0030840111,.00092354167,.00019174654,0
.071729124,.15479696,.24851055,.4171744,.66559833,.99543959,.6851573,.2901839,.090582103,.0072659482,.000044673467
.70822954,.81414056,.56496537,.23586874,.10401651,.048943318,.0037557168,.00078064634,0,0,0
.21963643,.4563939,.69714826,.98538256,.51347756,.25118989,.14189987,.0202692,.0022894975,.00026451866,0
.52911496,.82160938,.7210052,.36218721,.13185222,.03499667,.01593158,.00068070041,.000073220326,0,0
.82231426,.9486267,.6795066,.45904264,.26217493,.12891056,.051145341,.023207059,.0014235058,.000049035807,0
.13475209,.35870901,.63650542,.91746533,.59711283,.32043999,.095327228,.017462024,.00084859697,.00011588733,0
.62822032,.33119214,.15332797,.067819118,.020127036,.0050218827,.00061660254,.000039005179,0,0,0
.67214185,.3075605,.13126157,.02931066,.00680209,.0033901145,.000063256673,0,0,0,0
.80757487,.49733752,.27468693,.11115283,.043784708,.016245017,.0080890516,.00020241167,.000033587956,0,0
.37443995,.67701668,.94232774,.7936132,.44936031,.30589885,.1209249,.013445328,.0014737437,.0001319591,0
.8835758,.61608315,.31720847,.18380712,.11398647,.048238989,.02538277,.0022220351,.00020317729,.000045964378,0
.80356354,.55091286,.31487182,.20398071,.12009795,.037980985,.016289875,.0031565798,.00051514682,.000019721558,0
.77240497,.88692844,.63922077,.39847907,.19408181,.085191861,.026807211,.0055252207,.00041205104,0,0
.83419442,.79386914,.45678779,.24442139,.073491178,.032559581,.019043636,.0010136096,.00011409001,0,0
.43198043,.82240915,.55302972,.31951085,.31844169,.05721084,.017059321,.0019808109,.000013479322,0,0
.88606071,.52194142,.27749684,.069263749,.065901212,.012611046,.0046947519,.00026506308,0,0,0
.58436841,.38230088,.20846553,.13308036,.035213169,.021456629,.0027931342,.00086206844,.00010887063,0,0
.52634549,.76334947,.86895841,.63592988,.35964793,.092462055,.1132791,.0043532331,.00036763671,.000018333731,0
.78015023,.55380213,.15728052,.021873027,.0036257356,.00021283679,0,0,0,0,0
.1697138,.30931944,.61976331,.9805609,.59660316,.32360628,.18882143,.027753938,.0066707814,.00025131894,0
.27634063,.71204245,.71675885,.29434663,.070184901,.018613806,.001858881,0,0,0,0
.087375581,.16720118,.31851357,.50483483,.63888448,.93519425,.49517715,.1058154,.029814204,.0044301739,.000077678473
.44336477,.25996122,.15179019,.054995764,.037819449,.010980974,.0033278167,.00032418515,.000034086417,0,0
.32304534,.51823205,.74112213,.92065728,.61666906,.2858808,.22942302,.015466021,.0057324264,.0003496639,.000018653813
.56578887,.84373122,.88053536,.38261953,.36297402,.1816455,.10772306,.02612797,.0030971642,.00016794214,0
.99713826,.72079003,.43939781,.20593911,.072405405,.039779283,.024881912,.0014337909,.00027364993,.000011147891,0
.85774016,.55547583,.30629155,.11746097,.040353086,.011946153,.0018789839,.00011291172,.000010115266,0,0
.5974282,.90843225,.59665745,.27065659,.14598118,.050853308,.027940651,.0014589347,.000075783544,0,0
.84915394,.9418453,.62149906,.43485659,.28043467,.15075223,.056118842,.02675469,.0050278511,.00015570391,0
.72466677,.97755927,.75953698,.35091111,.30759341,.12671719,.054778557,.026904542,.00078942539,.00019125223,0
.60363948,.96255612,.81211287,.41816574,.21052967,.11544948,.014248564,.0020644313,.00011913967,.000015755637,0
.55988389,.29514077,.14487955,.03823502,.018424883,.0042191702,.0008737293,.000013153524,0,0,0
.020399444,.050010651,.12817051,.2264944,.51960069,.64048499,.90267193,.45495927,.092122398,.025591329,.000015831181
.66454911,.87180948,.92089719,.63278997,.50387102,.28630382,.13679878,.073824756,.0095668444,.0012439885,.000030152947
.42025119,.67050743,.99289411,.72705144,.37767273,.20247461,.057914406,.0067718886,.00056266226,.000096238604,0
.98195142,.69354814,.31753823,.18778385,.047196414,.024912935,.006791553,.00019217431,.000089875532,0,0
.26038447,.41078556,.57302779,.72193807,.94610977,.69867104,.52857423,.26336259,.089612246,.030295121,.00094173552
.42535236,.66025728,.94753605,.64025265,.13911881,.30950591,.10410787,.034181993,.0021329522,.00041702727,0
.99271065,.61346805,.32137841,.10276759,.045097176,.012024821,.0027817502,.00012762978,.000017218945,0,0
.24394137,.47313738,.84846902,.66037196,.43711489,.2117859,.10172565,.010831495,.00077675143,.000019180656,0
.24914147,.373045,.52093095,.86136007,.98484266,.8186816,.43908677,.31514165,.055442717,.012835846,.00049643387
.23131445,.43533257,.71882689,.75192761,.40848276,.15510933,.051469821,.01001708,.001310828,0,0
.81975442,.43015957,.20339103,.081663072,.021756748,.0084837507,.005601373,.000088514753,0,0,0
.27867538,.46599197,.90068221,.85020667,.65364188,.36774558,.30479795,.034781057,.01405305,.0010804468,0
.61567199,.92341673,.90947729,.56449014,.44498366,.271786,.12410264,.03144766,.0015185357,.0011519395,0
.27382419,.52408618,.97466248,.81956702,.43977332,.2063835,.10110645,.016350675,.0014091393,.000023971828,0
.13265622,.25811389,.50605255,.78797036,.89326286,.69595683,.37454349,.087237284,.0021915217,.0014472102,0
.070394166,.17424448,.37561855,.77987665,.72191763,.58833176,.3730903,.0414703,.00034582097,.000069796013,0
.094350643,.3579326,.61656654,.90238833,.8135131,.2560499,.039745938,.0041639525,.0002976906,.000037730766,0
.1721932,.4390758,.78035855,.67049617,.38049778,.081628323,.034160905,.00088875601,.000024582603,0,0
.13585417,.24432155,.50494105,.75151724,.98819888,.51915032,.34128264,.073727049,.0063813757,.001336881,0
.61771297,.98725814,.67940271,.28500912,.099587351,.030759335,.0098325722,.00038382228,0,0,0
.29019675,.61013901,.91762739,.45164916,.18766055,.07354223,.024569303,.0014037798,.000040358576,0,0
.27363631,.54503489,.80999029,.86552036,.52720183,.28773326,.14274287,.0089450954,.00030846414,.00030320545,0
.88640511,.70637316,.54199421,.38135874,.127095,.094816901,.021605752,.0025767682,.00041808098,.00012385928,0
.89202029,.69844455,.41338652,.14824252,.10284125,.0092498595,.0062773121,.00020853516,0,0,0
.55710775,.32589132,.21219066,.11374166,.044574507,.027033206,.0067936955,.00076931895,.00011539718,0,0
.88327563,.68515855,.46554199,.20336884,.054114256,.025767997,.01011777,.00021360184,.000035262881,0,0
