b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
1.44177,.48239854,-.95311308,-2.4429195,-3.0776861,-4.1094661,-5.4975977,-6.7855897,-8.3110857,-8.8981628,-9.5670881,-10.879963,-12.115924,-12.911915,-14.64295,-15.153971,-16.366009,-17.792934,-18.773146,-19.81035
-.92411846,-2.0786464,-3.157001,-4.7039561,-5.3412766,-6.9314952,-7.8932838,-8.3810043,-10.162119,-11.221382,-11.589221,-13.747521,-14.546156,-14.878756,-16.562872,-17.610348,-19.234852,-19.942928,-21.094662,-21.550575
5.0427666,3.8921661,2.5109437,1.7077655,-.0056447177,-.7517882,-2.2137058,-2.823837,-4.7267246,-5.868535,-6.6431851,-8.1505556,-9.3582687,-10.954144,-11.782619,-13.151366,-14.884057,-15.158965,-16.884909,-17.199547
-1.9216702,-3.09812,-4.1421976,-5.4054389,-6.3901448,-7.776598,-8.6717634,-9.4531202,-11.067061,-11.042718,-14.581246,-13.979234,-15.39033,-17.365717,-17.929218,-18.998268,-20.984213,-21.246656,-23.589361,-24.438278
-8.1000576,-9.1686335,-10.37589,-11.224655,-12.301102,-13.461052,-14.459079,-15.710231,-16.212053,-17.466171,-19.008102,-19.141428,-20.39353,-21.919191,-22.842653,-24.145758,-24.901926,-26.104193,-27.087461,-27.368729
-.65445179,-1.9218088,-2.8672049,-3.8151193,-5.1511912,-6.591217,-7.6056652,-8.4179678,-10.234226,-10.866605,-11.736302,-12.747713,-14.376478,-15.009067,-16.617941,-17.790842,-18.87874,-19.992588,-21.133522,-22.979889
-8.0089407,-9.0902948,-10.211139,-11.489023,-12.526976,-13.312533,-14.230426,-15.954802,-16.874557,-17.613745,-18.630276,-19.851851,-20.760294,-22.225605,-22.513039,-23.311378,-24.687973,-25.722492,-26.506203,-26.866972
-1.2985008,-2.4298708,-3.3630521,-4.7165847,-6.0632963,-7.6814852,-8.7560635,-10.31552,-10.968672,-11.543046,-14.161412,-14.343215,-16.087486,-15.835725,-17.439583,-18.250877,-18.737659,-22.015602,-23.188494,-23.658913
-6.7826452,-7.6878138,-9.1132708,-10.619903,-11.520211,-12.672325,-13.327928,-14.915289,-15.512884,-16.757988,-17.677689,-18.814114,-20.497677,-21.188335,-22.300919,-23.544062,-23.847258,-25.520699,-25.987362,-28.086309
-4.0132318,-5.3022013,-6.2357073,-7.5266485,-8.2602911,-9.7441349,-11.035865,-11.761318,-12.795436,-14.697102,-15.914555,-16.118103,-18.346069,-18.887663,-20.256853,-20.93993,-21.829624,-24.065329,-24.338566,-23.977213
3.5300319,2.4086559,.75595224,-.17197697,-1.4583029,-2.1438622,-3.7192855,-4.4055095,-6.304554,-6.8922095,-8.0730247,-9.8434811,-11.66589,-11.985956,-14.255466,-15.146157,-15.640018,-17.438419,-17.550167,-19.073719
-9.0530319,-10.184953,-11.334067,-11.901878,-13.578059,-14.951311,-16.416754,-18.477341,-17.323839,-19.433918,-20.52137,-23.417173,-22.933573,-23.57107,-24.443384,-25.33112,-26.819683,-28.474361,-28.350731,-29.716251
-7.6400714,-8.5836973,-9.8175602,-10.878795,-11.708014,-12.790266,-13.930028,-15.21188,-15.888655,-16.71344,-16.923723,-19.185011,-19.890121,-20.835871,-22.186066,-22.716032,-23.842899,-25.136356,-26.833754,-27.280092
