se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20
8.8253489,8.6964178,8.6237211,8.4767208,8.326622,8.0153265,7.9948764,8.0406485,8.0163841,7.4159255,7.5515018,7.5241165,7.4681115,7.2068553,7.0990415,7.0795889,7.1376181,6.8497701,6.6606026,6.6515379
5.7114739,5.6308103,5.5628595,5.4302807,5.3970981,5.2792287,5.1607218,5.1382418,5.0709205,4.9346986,4.8169489,4.8892689,4.8479228,4.6597929,4.5773611,4.436132,4.3872323,4.2582326,4.2995644,4.1661801
9.5494623,9.4214363,9.3257914,8.8093405,8.8152857,8.536521,8.3060379,8.2044783,8.3922224,8.0670462,7.3470054,7.809793,7.8750281,7.7102385,7.4521132,7.5021977,7.0449657,7.0867901,6.820682,6.729495
6.236537,6.1952138,6.043057,6.0100589,5.8583093,5.8583136,5.7074189,5.6631536,5.6165781,5.4717412,5.4811692,5.3237877,5.2677608,5.2449837,5.2513013,5.045712,4.9330215,4.9199805,4.918056,4.7680211
7.5874691,7.4805746,7.3645997,7.3034453,7.1149755,6.9736471,7.0694776,6.9674249,6.8414345,6.785367,6.5260224,6.4038777,6.1581407,6.3167934,6.0614209,6.2137623,6.0215445,5.5891104,5.9653025,5.9877877
6.9573655,6.8566074,6.754086,6.6526542,6.5801764,6.41366,6.5060716,6.2470231,6.2058897,6.002059,5.9484539,5.7264047,5.7806592,5.6346908,5.6793466,5.5066247,5.5297756,5.3994389,5.2414742,5.2161527
8.2256556,8.1274252,7.9655867,7.9372087,7.7801261,7.7488275,7.6064472,7.5761003,7.2789302,7.3779092,7.2087402,7.1787391,7.0524268,6.9243975,6.8083363,6.7255826,6.6794143,6.6244488,6.5837731,6.3493505
8.5932646,8.5281353,8.4171343,8.2412262,8.0308542,8.0813293,7.9019809,7.9344864,7.6553278,7.7615747,7.6983676,7.3781233,7.2619419,6.991672,7.0565333,6.9123816,6.7066407,6.6509023,6.7348599,6.5282397
8.9054747,8.828701,8.7407627,8.5921125,8.4837255,8.3724518,8.2082901,8.1328859,8.0578356,7.9144626,7.8849211,7.7607245,7.731751,7.5340195,7.5131407,7.3925996,7.3299961,7.2560849,7.0148611,6.8021693
5.6655993,5.6129827,5.5629072,5.4672179,5.4166489,5.3615594,5.3548193,5.1930599,5.2011542,5.138279,5.06006,4.9515743,4.9848952,4.8881025,4.8053513,4.7387748,4.6633043,4.7043195,4.5356412,4.4659057
6.5510912,6.4156713,6.3732491,6.2739129,6.2326889,6.1373301,6.0330386,6.010386,5.8233285,5.8356519,5.7772603,5.556541,5.52319,5.4167304,5.2943068,5.4219375,5.2540689,5.1751232,5.0683417,5.0247688
8.5218287,8.4386187,8.2847271,8.0970249,7.8659201,7.8319488,7.7536302,7.6871123,7.5304861,7.2915907,7.2523427,7.4141059,6.934423,6.8635807,6.9224653,6.638906,6.3564391,6.5976567,6.0538831,6.1692452
7.2687006,7.2040944,6.9063873,6.8882003,6.9415822,6.7731981,6.7025218,6.4739275,6.4476013,6.2548008,6.1463614,6.1084304,6.1688871,6.0684018,5.9555092,5.8124294,5.6296911,5.6010242,5.3484225,5.5921564
8.9459333,8.856678,8.7659283,8.6285877,8.4329166,8.4376841,8.3023043,8.1748734,8.1772404,7.9674249,7.8614159,7.7695732,7.6885743,7.5538216,7.5880623,7.2132978,7.2334557,7.1553063,7.0149322,6.902225
4.2629194,4.1882954,4.1605043,4.178556,4.021852,3.8289301,3.9570551,3.8246896,3.810446,3.7298245,3.7556791,3.5830061,3.5876112,3.5995991,3.5611796,3.4245005,3.2657757,3.354646,3.2474494,3.3040824
6.9074888,6.8615656,6.8016458,6.6493497,6.5040479,6.4505811,6.4917903,6.2014904,6.1861949,6.0359087,5.9834166,5.8811355,5.7876859,5.8206906,5.7177935,5.5987086,5.6542206,5.3589029,5.2420859,5.1797056
6.3171172,6.2423334,6.1676335,6.0581484,5.9409065,5.9504318,5.8599272,5.8031602,5.7053032,5.58534,5.4704752,5.3926277,5.2218208,5.3310146,5.2034249,5.2250609,5.1349874,5.0017662,4.9909716,4.9875197
8.820344,8.7274046,8.6627607,8.5168648,8.3479052,8.2208376,7.9946837,7.7152247,7.7583632,7.7132831,7.4831257,7.2614284,7.1030521,7.1136913,7.3179154,6.911623,6.8540101,6.5899324,6.6952658,6.2976232
4.3069978,4.1751008,4.1710196,4.1431012,3.9817073,4.0305576,3.9034941,3.946255,3.7758217,3.707866,3.7271686,3.717052,3.7348084,3.5395954,3.2656066,3.2515466,3.1725371,3.3641319,3.4029787,2.9284272
8.5797157,8.5135622,8.1207142,8.1624126,8.0161247,7.7499242,7.9834156,7.4744067,7.3759775,7.3259544,7.1678638,6.9271507,6.6386242,6.3020396,6.2684221,6.5294981,6.6029658,6.0574369,6.3111944,6.0870638
