b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
2.4905922,1.4931953,.42497805,-.57125753,-1.708791,-2.6725438,-3.6692631,-4.662756,-5.7095437,-6.8114853,-7.7980042,-8.7418079,-9.7441168,-10.920714,-11.796195,-13.003063,-13.946046,-15.091911,-16.114151,-17.101042
-2.4372942,-3.401176,-4.3765731,-5.4323359,-6.3314199,-7.3293943,-8.2508841,-9.2246838,-10.077159,-11.074235,-12.125648,-13.156433,-14.050406,-15.090995,-16.041235,-17.154257,-17.994137,-19.153774,-19.797628,-21.079473
-.47821113,-1.5175265,-2.4405053,-3.4882014,-4.4867244,-5.4606051,-6.5646224,-7.3657846,-8.3910847,-9.3648558,-10.565353,-11.373902,-12.501066,-13.555638,-14.54358,-15.419714,-16.467968,-17.349739,-18.595896,-19.619768
17.42882,16.258492,15.120307,13.987756,12.651,11.502762,10.401853,9.3039608,7.9489074,6.7925463,5.7130389,4.5273614,3.2145391,2.1893933,1.0616112,-.32455865,-1.2102557,-2.6088157,-3.8492889,-4.842535
.859312,-.14861944,-1.1361275,-2.1917555,-3.1295323,-4.1671662,-5.2189045,-6.2050467,-7.1129198,-8.342968,-9.3960238,-10.296161,-11.397505,-12.35539,-13.390998,-14.44051,-15.436725,-16.306276,-17.474632,-18.549036
2.6227505,1.5921938,.53617722,-.45909095,-1.5034938,-2.4123175,-3.6353238,-4.4430337,-5.5792432,-6.5200367,-7.5540137,-8.5275297,-9.7700396,-10.698403,-11.829954,-12.803171,-13.644604,-14.80904,-15.904324,-16.853308
1.3831495,.35402334,-.62938994,-1.6543497,-2.6020536,-3.5858002,-4.7156606,-5.7139378,-6.6850138,-7.7669997,-8.6546421,-9.6720209,-10.479341,-11.736403,-12.783442,-13.813354,-14.852492,-15.821588,-16.949579,-17.760674
.59277731,-.42805168,-1.3664798,-2.4081023,-3.4063883,-4.4566059,-5.3401165,-6.4001765,-7.3549891,-8.3800583,-9.4568224,-10.413505,-11.411685,-12.274249,-13.388217,-14.376972,-15.438768,-16.292828,-17.390757,-18.22164
.38850218,-.55479312,-1.5789452,-2.6542385,-3.6293061,-4.7067113,-5.5439906,-6.6126108,-7.7135749,-8.6998072,-9.6999378,-10.854114,-11.890992,-12.708203,-13.709519,-14.831763,-15.773604,-16.703697,-17.737629,-18.61832
-.40999737,-1.3942946,-2.4423707,-3.4303594,-4.3195734,-5.2593865,-6.4538603,-7.389441,-8.4457912,-9.3088741,-10.308919,-11.280323,-12.32291,-13.31342,-14.35639,-15.387709,-16.224794,-17.355543,-18.264727,-19.12318
