b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11
.071469709,-.17022154,-.42767417,-.67187804,-.95747668,-1.20561,-1.4081708,-1.9674927,-2.4773357,-2.9318309,-4.0043745
.36995977,.13957153,-.14141023,-.38933074,-.65188134,-.93726599,-1.13139,-1.7057045,-2.1523452,-2.7072809,-3.6761057
.13036123,-.13111696,-.36271164,-.60491461,-.89873451,-1.1497512,-1.403757,-1.8777894,-2.4140141,-2.8752084,-3.8851063
.018920675,-.24442224,-.47537464,-.73573321,-1.0200927,-1.2526686,-1.5149614,-2.0002148,-2.5098023,-3.0165813,-4.0328674
-.08961425,-.34267753,-.60991806,-.8330729,-1.0750371,-1.3606147,-1.5980693,-2.0539536,-2.6152427,-3.1123421,-4.1010184
-.042224366,-.28920507,-.55687255,-.77549201,-1.072461,-1.3031836,-1.5543399,-2.0144744,-2.560662,-3.0761278,-4.0904703
.067534849,-.18438016,-.44342077,-.69989705,-.96314192,-1.1703562,-1.4340135,-1.9478257,-2.3812048,-2.9621327,-3.9654822
.086536162,-.16559537,-.43159291,-.67964745,-.92409599,-1.1572185,-1.4259315,-1.8728046,-2.4657779,-2.9185479,-3.8901818
.25699911,.0058287359,-.23753835,-.51361859,-.77405173,-.9939217,-1.2306637,-1.7837901,-2.3148603,-2.8236377,-3.8110952
-.18583159,-.43329963,-.68786168,-.94640905,-1.1841362,-1.3896768,-1.7291113,-2.2335689,-2.7057753,-3.2349617,-4.2760057
.24752,-.0010284489,-.24489573,-.48600319,-.75486135,-1.0344204,-1.2823172,-1.7981923,-2.2745965,-2.8077276,-3.7919762
.016628349,-.2334079,-.48197368,-.71148145,-1.0024422,-1.2363685,-1.4894447,-1.9877117,-2.4993966,-3.0708988,-4.0408964
-.19453496,-.43526793,-.70152408,-.93702132,-1.2028568,-1.4595954,-1.6776601,-2.2145536,-2.7223837,-3.2011182,-4.2414823
.12154406,-.12828924,-.3805542,-.62480414,-.90607399,-1.125881,-1.3768554,-1.8915814,-2.4200845,-2.9191055,-3.8795092
-.23579337,-.49172854,-.72475111,-1.009926,-1.2477487,-1.4918102,-1.7294649,-2.239022,-2.7782769,-3.2497785,-4.2112045
-.2465224,-.50028068,-.73772669,-.99028999,-1.2198867,-1.5117277,-1.7468212,-2.2533774,-2.7658844,-3.29004,-4.3022413
.014307785,-.24219804,-.48849347,-.73489904,-.99047768,-1.2023847,-1.461514,-1.9937639,-2.524174,-3.0031965,-3.9954808
.18511295,-.058030806,-.31467873,-.59370971,-.803159,-1.0846405,-1.3287836,-1.8216798,-2.3562472,-2.8352785,-3.803704
-.096675746,-.34673151,-.58458543,-.84482962,-1.1370499,-1.3427205,-1.5765855,-2.1116142,-2.6122863,-3.1342978,-4.0659924
.089041047,-.17213634,-.42286149,-.67667794,-.94808602,-1.1818464,-1.4445218,-1.8830097,-2.4034564,-2.9762208,-3.9378006
.18492652,-.057658046,-.32000706,-.59098905,-.84136498,-1.0797788,-1.3520403,-1.835951,-2.3525653,-2.8699901,-3.8260987
.26374179,.015656313,-.25029927,-.49796051,-.75236642,-.99349618,-1.2528486,-1.7691022,-2.2577004,-2.7854617,-3.7929845
.049387164,-.19031262,-.46843794,-.69106221,-.94767225,-1.2015321,-1.4916105,-2.009228,-2.4462793,-2.9435112,-3.974942
-.19962613,-.4593665,-.71437442,-.93697226,-1.2022997,-1.4631361,-1.7178109,-2.2312789,-2.7371712,-3.2057648,-4.2619529
.049613021,-.19509208,-.44271833,-.69622576,-.95048696,-1.2119528,-1.4559234,-1.9801273,-2.4760067,-2.9923005,-3.9988477
.28088477,.020830609,-.23924296,-.48538867,-.7149024,-.996602,-1.2301391,-1.738163,-2.2399378,-2.7511709,-3.7234766
.36970249,.11395905,-.12654607,-.39177918,-.64029342,-.90702915,-1.1570665,-1.6197724,-2.176723,-2.647042,-3.7007008
-.10203525,-.35086399,-.6142621,-.85799015,-1.1275744,-1.378552,-1.6315823,-2.0968955,-2.5811343,-3.174644,-4.109808
.11861271,-.12662616,-.38390809,-.6506303,-.87423557,-1.1544005,-1.403847,-1.8822165,-2.406858,-2.9213629,-3.9181261
.070519432,-.17323035,-.44397286,-.68105644,-.94450623,-1.1571622,-1.4439778,-1.8950673,-2.4354506,-2.9527144,-3.9040079
-.12570743,-.37075287,-.62001419,-.87106282,-1.1309012,-1.3368933,-1.6362035,-2.1568451,-2.6093638,-3.1479311,-4.1629677
.1210105,-.13874681,-.38129982,-.6311596,-.88057745,-1.1308727,-1.3759576,-1.9026235,-2.4037781,-2.8995621,-3.9239781
-.013427197,-.28904277,-.50953299,-.73689306,-1.0004197,-1.2679914,-1.5541202,-1.9632419,-2.5658667,-3.0586777,-4.087009
-.3281264,-.58004993,-.82883894,-1.0737308,-1.3367517,-1.5991954,-1.8275781,-2.3186011,-2.8187907,-3.33867,-4.3430514
-.049933117,-.30135351,-.55270725,-.811997,-1.0536389,-1.3159544,-1.5706793,-2.0457678,-2.5187192,-3.109827,-4.0938921
.18688954,-.090604916,-.33611917,-.57824886,-.83372951,-1.0457593,-1.3304752,-1.8186281,-2.3316901,-2.8320241,-3.8273897
.2606504,.0027336383,-.23410982,-.46575731,-.74392289,-1.0139453,-1.2427133,-1.7490256,-2.2724516,-2.8030634,-3.7736211
.039936353,-.2009335,-.4660534,-.71543735,-.95521849,-1.2559552,-1.4601742,-1.9588457,-2.5276539,-2.9767425,-3.9994807
.18239069,-.06923493,-.32655051,-.55335832,-.84098858,-1.0706469,-1.3244157,-1.8503726,-2.3274245,-2.8382123,-3.9126287
.35077173,.10403145,-.14400612,-.41175988,-.67342985,-.8761456,-1.2003621,-1.7117863,-2.1361458,-2.7427599,-3.7005122
.090813056,-.16545157,-.4211103,-.65979922,-.91360062,-1.1949621,-1.4288571,-1.9498595,-2.4522171,-2.9134452,-3.91113
.011205522,-.23395088,-.48861319,-.74152732,-1.024809,-1.2564623,-1.5120467,-1.9860042,-2.4911094,-3.0013523,-4.0062647
.21551149,-.028037649,-.27955377,-.57471269,-.82992297,-1.0250289,-1.2720158,-1.8007358,-2.2906387,-2.7894022,-3.8750727
-.12930189,-.36751017,-.6474905,-.86517066,-1.133952,-1.4251367,-1.6188098,-2.1362135,-2.6497734,-3.1905208,-4.149374
.13863558,-.11751716,-.35125449,-.61637264,-.9040007,-1.108335,-1.3763237,-1.9041651,-2.4315407,-2.9033849,-3.9508772
-.054885205,-.30926523,-.55006742,-.81731033,-1.0752034,-1.3171855,-1.5542901,-2.0375671,-2.6035507,-3.0453598,-4.0765114
-.035198238,-.2687439,-.53303939,-.78460604,-1.0471289,-1.3014146,-1.5542942,-2.0383,-2.5610213,-3.0819371,-3.9990976
.29779312,.046674006,-.19189891,-.47283012,-.70899087,-.95942384,-1.2259417,-1.6889719,-2.1914268,-2.7122643,-3.7364719
-.029021258,-.28919017,-.53082722,-.78148109,-1.0473078,-1.2823373,-1.5620327,-2.0254626,-2.514298,-3.055033,-4.0317664
-.042673621,-.28992891,-.54645967,-.791839,-1.0283258,-1.2794585,-1.5729538,-2.0353434,-2.529094,-3.0572338,-4.0669994
.1104119,-.14086963,-.3872056,-.64535868,-.88453245,-1.1563988,-1.4093325,-1.8985825,-2.3804548,-2.9254532,-3.8925793
-.024256321,-.26336014,-.5165171,-.78053832,-1.0425568,-1.2659432,-1.5484449,-2.0440528,-2.5501423,-2.9860718,-4.0396347
.53784406,.27618015,.025508976,-.21980292,-.45547065,-.71903348,-.97333515,-1.4784267,-1.9706513,-2.4732306,-3.4594693
.0070226965,-.25164369,-.50279939,-.76425278,-1.0082735,-1.2401704,-1.4879117,-2.0199876,-2.4780645,-2.9929705,-4.0364323
.22567424,-.015081618,-.28450844,-.53562826,-.77648771,-1.0771048,-1.2835078,-1.7840146,-2.330512,-2.7999008,-3.8238955
.13784806,-.11844897,-.36663011,-.60770619,-.87082326,-1.1078565,-1.3811827,-1.8514942,-2.3798566,-2.8492584,-3.9589326
-.035177805,-.27992415,-.52969491,-.78833121,-1.0719105,-1.2736406,-1.5404637,-2.0550022,-2.5516932,-3.0723755,-4.1171522
.020165486,-.2337212,-.4941121,-.73761815,-.97541189,-1.2219105,-1.4920697,-1.9914875,-2.4568982,-3.0163281,-4.0063066
-.40963185,-.6581732,-.89769787,-1.1485876,-1.4146584,-1.6767348,-1.8867897,-2.3596463,-2.956413,-3.3692436,-4.385273
-.21208999,-.46132454,-.69656968,-.95779407,-1.1986792,-1.4519385,-1.7386109,-2.2078881,-2.7145486,-3.2428956,-4.2617617
-.054110967,-.29802385,-.54713589,-.81696594,-1.0527718,-1.2932826,-1.5490851,-2.0728626,-2.5747597,-3.0303292,-4.1211715
-.10938621,-.37248963,-.61676377,-.87157536,-1.1256746,-1.3536109,-1.6365342,-2.0853662,-2.6377227,-3.0945709,-4.1886034
-.14100207,-.39512926,-.64123738,-.89617634,-1.1564243,-1.4019922,-1.6567986,-2.1680288,-2.6587532,-3.1590471,-4.1707363
.14897503,-.11589252,-.34570009,-.60866916,-.86305654,-1.1168154,-1.3550131,-1.8836337,-2.4083314,-2.9147933,-3.8962128
-.012998734,-.26744893,-.52190447,-.76464933,-1.0291698,-1.2779349,-1.5004742,-2.0388534,-2.5313764,-3.075109,-4.089179
-.0090720206,-.27106881,-.49594381,-.75055915,-1.0046656,-1.2597892,-1.5182347,-2.0225711,-2.5322204,-3.0296023,-4.0885568
-.21341327,-.45968756,-.73353231,-.97427815,-1.2264284,-1.4448098,-1.755468,-2.2004325,-2.7056997,-3.2096183,-4.2007957
-.023954388,-.27799883,-.5102039,-.76705211,-1.01651,-1.2402955,-1.498174,-2.0579767,-2.5367382,-3.0175557,-4.0878859
-.14086272,-.39979547,-.64530402,-.87448531,-1.1407112,-1.3671229,-1.6364783,-2.1240797,-2.642988,-3.1759157,-4.1942482
.12464793,-.12165992,-.37886631,-.66071045,-.91609204,-1.1426286,-1.404935,-1.8703401,-2.3960278,-2.9347339,-3.9736686
-.092736728,-.33651567,-.58585483,-.8278985,-1.05246,-1.3440596,-1.5808135,-2.1027181,-2.5776167,-3.1184874,-4.1979399
.048516355,-.20559826,-.44022122,-.70612776,-.95394212,-1.1829228,-1.4843853,-1.9828845,-2.466481,-2.990396,-3.9608326
-.067037269,-.32503489,-.56671834,-.84409517,-1.072818,-1.2949792,-1.5325328,-2.0621784,-2.5925124,-3.1366844,-4.0814943
.30364984,.044373788,-.20946018,-.45307583,-.69001883,-.97254366,-1.2155261,-1.742601,-2.2413599,-2.7264884,-3.76899
-.022913804,-.2854937,-.51348293,-.77534163,-1.0602522,-1.2816665,-1.5159879,-2.0366085,-2.497097,-3.0601182,-4.037509
.097234383,-.15537159,-.38860965,-.6635468,-.9081198,-1.1929436,-1.4257311,-1.9342,-2.4773569,-2.979532,-3.9507964
-.0061580269,-.25645569,-.50794441,-.76112282,-1.0235692,-1.2902355,-1.5274371,-2.0022547,-2.5526409,-3.0081735,-4.0689368
.073999822,-.19108672,-.43167228,-.71488243,-.92719251,-1.158349,-1.4434458,-1.9142109,-2.4604273,-2.9954512,-3.9307344
-.03846265,-.29645175,-.52634925,-.7720837,-1.0429177,-1.2866162,-1.5534325,-2.0384247,-2.6119165,-3.0450981,-4.0908689
.036449127,-.22003494,-.46774906,-.69693887,-.97081494,-1.2261767,-1.4694303,-1.9654834,-2.4739962,-2.9576113,-3.9521611
.17876555,-.070782334,-.29666096,-.58501577,-.85365319,-1.0403804,-1.3236811,-1.8499434,-2.3484869,-2.8774409,-3.9086938
-.20692708,-.47452736,-.70270306,-.97338742,-1.1962461,-1.4428762,-1.701566,-2.2257359,-2.697237,-3.1992722,-4.191134
-.2141804,-.45948118,-.72171402,-.95830113,-1.2302495,-1.4780017,-1.7324477,-2.258121,-2.6984737,-3.254302,-4.3243241
.018806243,-.23678759,-.50000268,-.76472503,-1.0014669,-1.265469,-1.5142142,-2.0236034,-2.53686,-3.0146878,-3.9680588
.098877817,-.15931448,-.4209075,-.63149196,-.92085266,-1.1874806,-1.4162358,-1.9221323,-2.4327917,-2.8884356,-3.934325
.32272851,.074477583,-.18068834,-.43160972,-.71515352,-.92380261,-1.1546395,-1.7346542,-2.2278166,-2.7266912,-3.6466255
.1633386,-.090554699,-.33554837,-.57762712,-.85753173,-1.0973533,-1.3560311,-1.8055043,-2.401958,-2.8567989,-3.9226556
-.37513244,-.6157167,-.86555839,-1.1133437,-1.3802733,-1.6227911,-1.8626945,-2.3892097,-2.8468173,-3.435813,-4.380352
-.0072627575,-.25711906,-.52488804,-.75155318,-1.018424,-1.2326666,-1.5461662,-1.9773834,-2.5061917,-3.0518074,-4.028677
.4799991,.224601,-.029121423,-.29946229,-.52660525,-.79352373,-1.0458492,-1.5828248,-2.0659411,-2.5642064,-3.6028607
-.16360982,-.42468458,-.67492074,-.91344678,-1.1914907,-1.413673,-1.6422824,-2.214016,-2.6737356,-3.2057953,-4.1731129
.12787825,-.12153358,-.37444833,-.62574559,-.86268896,-1.1101923,-1.4139209,-1.8485657,-2.4217958,-2.8867178,-3.9096513
.083123997,-.15767546,-.40489724,-.67572081,-.91181898,-1.2080945,-1.4304885,-1.9538893,-2.4395611,-2.9376712,-4.0126228
.069298059,-.19542947,-.42599866,-.69174194,-.93222094,-1.1792879,-1.4449773,-1.9475757,-2.4482131,-2.8996794,-3.9770894
-.10853964,-.36454457,-.61796987,-.8618955,-1.121974,-1.3297242,-1.6322969,-2.1259899,-2.5784359,-3.0922532,-4.154851
.17102052,-.094563842,-.35272905,-.58680946,-.84325689,-1.0744234,-1.3244576,-1.8368535,-2.3653226,-2.8743236,-3.8478801
.25567213,.0061709215,-.26607621,-.51164055,-.75123596,-1.0013644,-1.2634827,-1.7817076,-2.2248595,-2.7795324,-3.7726922
.00011642667,-.24731359,-.47340006,-.73185647,-1.0066133,-1.2670774,-1.5110477,-2.027123,-2.5649495,-3.008594,-4.0537429
.10553581,-.14445777,-.39649287,-.65104508,-.90636188,-1.1715065,-1.3959633,-1.9198877,-2.4098697,-2.9183142,-3.9006844
.21252336,-.048109509,-.28735498,-.53810078,-.78324324,-1.0299821,-1.2990738,-1.7825787,-2.3253818,-2.8175924,-3.8380363
.089673936,-.15165114,-.40948138,-.64279526,-.94252169,-1.1546611,-1.4292334,-1.9249635,-2.4393876,-2.9099998,-3.9217336
.11141903,-.15310565,-.38098285,-.63504249,-.88822275,-1.1249169,-1.4119725,-1.9358283,-2.4209552,-2.9259207,-3.9556503
.39556375,.13987558,-.12906924,-.38128236,-.64778244,-.83773106,-1.1338732,-1.6492871,-2.0764041,-2.6621387,-3.6747386
-.10754147,-.35443732,-.59472018,-.86938852,-1.111086,-1.3986787,-1.6119205,-2.1220155,-2.5807908,-3.1523571,-4.0872808
-.077435255,-.3205747,-.56320733,-.85049731,-1.0717576,-1.3193733,-1.5911791,-2.1022985,-2.6124871,-3.1011221,-4.107945
-.071528599,-.31944036,-.5893445,-.80856377,-1.106447,-1.3501947,-1.5833231,-2.0785878,-2.5992355,-3.0962093,-4.0976877
.032988328,-.22456914,-.45739937,-.70023662,-.96745461,-1.2211838,-1.4713295,-1.9782155,-2.4820828,-2.998045,-3.9457893
-.043972664,-.30034581,-.55187511,-.7917099,-1.0717673,-1.2797878,-1.5335454,-2.0811613,-2.5398865,-3.1034431,-4.0689559
.22957976,-.020066045,-.28201732,-.54564625,-.79253858,-1.0436662,-1.283952,-1.7792302,-2.3211443,-2.7856588,-3.8010933
.0095360167,-.24036182,-.50733703,-.72468841,-1.014721,-1.2529532,-1.5268595,-1.9889162,-2.503422,-3.0011008,-4.0064464
-.026111914,-.2771199,-.52060884,-.77798784,-1.0302616,-1.3029133,-1.5484107,-2.048804,-2.5183575,-3.0261829,-4.0785069
.23484461,-.015297422,-.28972653,-.54110867,-.79132414,-1.026915,-1.2758657,-1.7494043,-2.273046,-2.7786276,-3.7849231
-.15108514,-.41024682,-.65071774,-.92063487,-1.1298306,-1.3825971,-1.6552051,-2.1493497,-2.6870439,-3.1881318,-4.1904058
.037621975,-.23353997,-.46146393,-.70489448,-.96001649,-1.2044882,-1.4892853,-1.9843794,-2.46135,-2.9831834,-4.0220671
-.0054731411,-.24231388,-.51102185,-.73742187,-1.0147924,-1.2454387,-1.4754442,-1.9800169,-2.5349677,-3.0437145,-4.0521388
-.57935035,-.82504708,-1.072121,-1.2996064,-1.5885034,-1.8039426,-2.0960436,-2.571995,-3.0869434,-3.5386362,-4.5589199
-.14812163,-.38597178,-.64160246,-.91958058,-1.1456488,-1.4018308,-1.6712536,-2.1713698,-2.6463904,-3.1615038,-4.1630034
.63154304,.38073418,.11711952,-.13611095,-.38169259,-.64115816,-.90984315,-1.3869015,-1.9126333,-2.3974705,-3.4785919
.30745435,.053527791,-.1990979,-.42723534,-.72529989,-.94853437,-1.2417986,-1.6921996,-2.20368,-2.7069433,-3.6833518
-.30323914,-.54943353,-.78984261,-1.0690542,-1.2856131,-1.5918682,-1.7975528,-2.3419061,-2.7733209,-3.3222799,-4.3586488
-.11005176,-.36901638,-.6248318,-.8782441,-1.1094226,-1.3645562,-1.6016645,-2.1393883,-2.6306198,-3.116874,-4.1613235
-.059814714,-.31582442,-.5666433,-.80757183,-1.0450835,-1.2949404,-1.5806811,-2.0725231,-2.5845973,-3.0514781,-4.0867019
.65899307,.39721677,.16168083,-.077261321,-.3510901,-.63980305,-.81940073,-1.3571017,-1.9010096,-2.3121917,-3.4378514
-.018273326,-.2699579,-.51696271,-.78408629,-1.0018373,-1.2589022,-1.5318683,-2.0062706,-2.5228565,-3.0038443,-4.0277724
.13892198,-.10855469,-.34659362,-.61599565,-.88666594,-1.1175778,-1.3480098,-1.8482661,-2.3746984,-2.8746655,-3.9479964
.1929051,-.055544727,-.31132707,-.57679695,-.80207956,-1.0603626,-1.3554648,-1.8577285,-2.3646579,-2.8499033,-3.8637102
-.072784387,-.32281995,-.59484059,-.79980314,-1.0760429,-1.3286641,-1.5737637,-2.0795765,-2.5791225,-3.0867977,-4.0976057
-.1002961,-.35590813,-.58763003,-.85640883,-1.1111228,-1.3534642,-1.6116942,-2.1082492,-2.5782225,-3.1825452,-4.1010709
.12171232,-.13042456,-.37534833,-.63862288,-.86277145,-1.1607037,-1.3724993,-1.8771548,-2.439441,-2.9144335,-3.8755579
.41268191,.15382808,-.081185393,-.3418051,-.61360151,-.85346413,-1.0887271,-1.6479949,-2.1588554,-2.6263261,-3.5928931
-.19040185,-.44234231,-.6848371,-.94194251,-1.2057893,-1.4495263,-1.66934,-2.2064638,-2.6639292,-3.1979969,-4.2497058
.21124393,-.033132158,-.29428235,-.54070371,-.77969199,-1.0525826,-1.2942172,-1.8310769,-2.2677622,-2.7806487,-3.8101966
-.16416319,-.42571655,-.6555723,-.90917891,-1.1775508,-1.4262191,-1.6934847,-2.1658397,-2.6942327,-3.2000349,-4.176168
-.19037852,-.4337061,-.66772509,-.95682883,-1.1772112,-1.4325686,-1.7228101,-2.2100263,-2.728339,-3.195785,-4.2375789
.010724862,-.23330583,-.50321794,-.73316705,-1.0021631,-1.2453442,-1.5066756,-2.0053082,-2.5246792,-3.0271404,-4.0835242
.23315358,-.024868472,-.31636381,-.52152574,-.79086834,-1.0211573,-1.2627484,-1.8214536,-2.2383218,-2.811002,-3.7704601
.031055417,-.23277512,-.46156499,-.72128487,-.96630985,-1.2228281,-1.4855955,-2.0180202,-2.4924376,-3.0035954,-3.9686882
.24452536,.0011045822,-.2591452,-.50373721,-.75256968,-1.016893,-1.2922031,-1.7715468,-2.3024931,-2.7914481,-3.7589622
-.31411394,-.57079715,-.80304188,-1.0481365,-1.3175155,-1.5835862,-1.8119591,-2.3080504,-2.7989976,-3.338408,-4.3144712
.1922349,-.056137763,-.30652645,-.55144036,-.81610483,-1.0742531,-1.3093752,-1.8424498,-2.3083508,-2.8432417,-3.8485672
-.21515785,-.48221672,-.70732194,-.96545422,-1.2245975,-1.4806314,-1.7124678,-2.2316942,-2.7528789,-3.1997235,-4.2204409
.13364188,-.11175656,-.33780178,-.63413686,-.85305113,-1.1219791,-1.3631444,-1.8505031,-2.4693439,-2.8887982,-3.8313775
-.06440644,-.31530717,-.55035007,-.80159402,-1.0855688,-1.3194721,-1.5530176,-2.0761487,-2.541712,-3.1203058,-4.0306249
.066973127,-.19904448,-.42671064,-.69352502,-.95308048,-1.1769117,-1.4671382,-1.9564745,-2.4741676,-2.9517407,-4.0247297
.19163473,-.06108908,-.30132464,-.58225685,-.82217252,-1.0862454,-1.3191608,-1.829004,-2.3431942,-2.8261931,-3.8434
.30164415,.057631873,-.20001395,-.44809493,-.69652206,-.97952104,-1.2082733,-1.7362969,-2.2366753,-2.7873635,-3.740489
-.054811276,-.28593415,-.54388767,-.8054601,-1.0566124,-1.3062754,-1.5666012,-2.046957,-2.5825434,-3.0619767,-4.1199765
.33408925,.080833361,-.16271469,-.41487685,-.69544339,-.9240889,-1.209901,-1.649606,-2.20064,-2.6665704,-3.702472
.043557923,-.21858767,-.4456701,-.70430094,-.94096702,-1.1917903,-1.4668442,-1.9636551,-2.4709706,-2.9915717,-3.9732192
.2898818,.042597998,-.20732783,-.47944281,-.77660656,-.95231324,-1.2275562,-1.7194117,-2.2360039,-2.7662387,-3.7003939
.31638607,.047825977,-.18224539,-.43951264,-.68935174,-.93380994,-1.1807983,-1.7288847,-2.2017925,-2.6732535,-3.7548621
.14151108,-.11199445,-.36494666,-.59417081,-.85192555,-1.1100621,-1.3738488,-1.87547,-2.3814893,-2.8713489,-3.8722627
-.14663458,-.39491987,-.67915916,-.92505383,-1.1527972,-1.4428269,-1.6887902,-2.1984746,-2.6600468,-3.1557763,-4.1724148
-.055422876,-.30379504,-.55115086,-.79616779,-1.0411259,-1.2913096,-1.5872825,-2.0258949,-2.5408795,-3.0733056,-4.1006713
-.155985,-.42161441,-.65371364,-.93471181,-1.1856396,-1.4227558,-1.6524988,-2.1616857,-2.7095878,-3.2071266,-4.1945043
.1311882,-.12273417,-.37521932,-.6233024,-.9077279,-1.1147678,-1.3834108,-1.8704754,-2.3944521,-2.882165,-3.9224284
.18568805,-.08604639,-.32281929,-.55351585,-.81618768,-1.0649966,-1.3547376,-1.802586,-2.3786628,-2.8202534,-3.851722
.4096908,.1567412,-.10412913,-.34516564,-.61065263,-.82925785,-1.1084036,-1.6022025,-2.0723453,-2.6294525,-3.6144876
-.1656964,-.40877408,-.67717808,-.91409838,-1.1692185,-1.428087,-1.6475966,-2.1436248,-2.6999271,-3.1959968,-4.2018771
.051766858,-.18968759,-.43358353,-.69856328,-.92911184,-1.1752033,-1.4476633,-1.970176,-2.4671187,-2.9531848,-3.9682403
-.23574382,-.49715894,-.73981881,-.99728829,-1.2289987,-1.478531,-1.7400135,-2.2594354,-2.6977754,-3.2945743,-4.2594061
.24341042,-.0023135764,-.26117578,-.53728718,-.76838732,-1.0387524,-1.2310444,-1.7762797,-2.2775669,-2.7811053,-3.8625324
-.14104125,-.38022622,-.62672049,-.88517714,-1.1351937,-1.3964897,-1.6148977,-2.1362634,-2.6552203,-3.1374156,-4.1972437
.014535504,-.23104908,-.49303684,-.73135233,-1.0084988,-1.222788,-1.4859434,-2.0734084,-2.5298889,-3.002239,-4.0299449
-.45083699,-.71056044,-.98025984,-1.1982661,-1.4315079,-1.6999699,-1.9966149,-2.4465535,-2.953131,-3.4782529,-4.4159174
.10358758,-.15582861,-.41800633,-.63916463,-.87945801,-1.1843357,-1.4111843,-1.9236375,-2.4020183,-2.9111228,-3.9401486
.29110965,.023680665,-.21585748,-.44638339,-.73801571,-.96590608,-1.2281759,-1.6938637,-2.2106328,-2.7282734,-3.7504056
.25197101,-.0063138343,-.242612,-.51356572,-.76487464,-1.0324742,-1.3016131,-1.7770538,-2.2731123,-2.7889256,-3.7613418
.14993036,-.11011057,-.3482742,-.63118827,-.85632938,-1.1145166,-1.3790225,-1.8947155,-2.3743145,-2.9068832,-3.8628485
-.0062513039,-.2709291,-.5108251,-.76279831,-1.0238557,-1.2532026,-1.5095009,-2.0050285,-2.5642476,-2.9627571,-4.0669599
.096113294,-.15284611,-.40073645,-.65849626,-.9022668,-1.154114,-1.4401652,-1.9081304,-2.4198761,-2.9393446,-3.947144
.055809762,-.1985139,-.44609344,-.69503814,-.9497245,-1.2082473,-1.4784362,-1.9682097,-2.5045843,-3.0383534,-3.9730971
-.47694644,-.72689945,-.96226734,-1.2355055,-1.4685301,-1.7856317,-2.0036898,-2.5002759,-2.9719687,-3.5293658,-4.4390345
.019574599,-.23329611,-.4863103,-.7131111,-.97755867,-1.2465793,-1.4670817,-2.0037794,-2.5123336,-2.9970684,-4.0389261
.15804446,-.085235476,-.35571691,-.59986633,-.86795843,-1.1221219,-1.3675793,-1.8886387,-2.3570569,-2.903348,-3.8831241
.43316382,.18047643,-.09196002,-.33399186,-.56517869,-.80253553,-1.0819719,-1.6096177,-2.093159,-2.5962374,-3.6214767
.46521771,.22488776,-.04660387,-.26473805,-.54214501,-.79370189,-1.0277874,-1.5074941,-2.0764151,-2.5456583,-3.5794046
-.0025431451,-.26202616,-.49957803,-.7622413,-.97533423,-1.2417346,-1.4971391,-2.0304887,-2.5134139,-2.996103,-3.9972286
.22795644,-.022452209,-.2666944,-.53460968,-.78626865,-1.022252,-1.3032434,-1.7749516,-2.2897325,-2.869746,-3.8401551
-.044072662,-.29215664,-.56500959,-.80430061,-1.0650789,-1.3363855,-1.5188226,-2.0704837,-2.5741112,-3.0713913,-4.089345
-.1051353,-.35979459,-.60269642,-.85625243,-1.1473185,-1.3618882,-1.6101946,-2.1592016,-2.5889037,-3.126966,-4.1117597
