b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
1.1517805,.15707299,-.92078811,-1.906067,-2.8483477,-3.8898156,-4.8817534,-5.9693203,-6.9509611,-7.8746367,-8.9829473,-9.9600754,-10.837646,-11.969866,-12.984,-13.99324,-15.021106,-15.949776,-17.071705,-18.099007
-1.0774552,-2.0787239,-3.0772419,-3.9971921,-5.0354409,-6.0022774,-6.9383349,-7.9574213,-8.9740553,-9.9157696,-10.921055,-11.887807,-12.85975,-14.021894,-14.914781,-15.827498,-16.88344,-17.948986,-18.753731,-19.837849
-.079151221,-1.071951,-2.1372492,-3.0725694,-4.067234,-5.1008396,-6.0619392,-7.0930724,-8.100914,-9.0198259,-10.089411,-10.997138,-12.090918,-13.093769,-14.065516,-15.088926,-16.130264,-16.993509,-17.959988,-19.123789
-.10009588,-1.1472982,-2.064785,-3.1045544,-4.0380659,-5.1291723,-6.034358,-7.0222545,-8.0163679,-9.1541348,-10.022154,-10.952608,-12.069395,-13.086568,-14.032039,-14.969933,-16.118988,-16.939964,-18.092405,-19.165525
.17711785,-.84396744,-1.8196813,-2.8527145,-3.8342195,-4.8808823,-5.8084149,-6.7647676,-7.8018579,-8.9222851,-9.9504213,-10.715822,-11.869839,-12.760314,-13.815945,-14.735394,-15.863129,-16.882519,-17.817657,-18.798197
-.050598163,-1.0396869,-2.0317123,-3.0042751,-4.1171765,-5.0122428,-6.1302848,-7.0396361,-8.0300331,-9.1442413,-10.106287,-10.989586,-12.071885,-13.043407,-14.005331,-15.134952,-16.118084,-16.899269,-17.950191,-18.987703
-1.1502867,-2.1603701,-3.1166422,-4.0768046,-5.1142836,-6.1078367,-7.1648922,-8.0079746,-9.0458431,-10.02354,-11.081138,-12.062933,-12.876529,-13.962135,-14.908453,-15.884385,-16.937147,-17.924582,-18.845558,-19.943977
-.29959384,-1.3230094,-2.2925961,-3.2946677,-4.2633729,-5.2486062,-6.3117638,-7.2098999,-8.3083477,-9.1986103,-10.251807,-11.264665,-12.159005,-13.292786,-14.247079,-15.135463,-16.26251,-17.291937,-18.211048,-19.243713
.018555744,-.97602987,-2.0183201,-2.9743373,-3.9986968,-5.0439897,-5.9576039,-7.0191531,-7.8964415,-9.01894,-10.052993,-11.050689,-11.964323,-13.010755,-13.953945,-14.926432,-15.976027,-16.923996,-17.96224,-18.922232
-.052933924,-1.0354098,-1.9714736,-3.0242887,-3.9624133,-5.0242558,-6.1119375,-6.9464006,-8.1129484,-8.9735889,-10.104264,-11.050308,-12.045839,-13.088692,-13.997229,-14.929295,-15.99278,-16.964802,-17.958609,-19.151213
-.24953425,-1.2635677,-2.2427328,-3.2683179,-4.2426872,-5.2415948,-6.2512698,-7.241281,-8.2082167,-9.3110142,-10.250032,-11.325624,-12.309803,-13.085477,-14.327823,-15.231479,-16.173098,-17.189775,-18.071638,-19.226433
1.1787423,.19040118,-.8210389,-1.851274,-2.9026678,-3.8834505,-4.8425694,-5.9667773,-6.8282037,-7.834363,-8.7156038,-9.9778996,-10.937335,-11.95352,-12.98407,-14.040898,-14.915359,-16.010096,-17.025215,-17.962027
-1.9332008,-2.907594,-3.901381,-4.8994884,-5.8692966,-6.8442979,-7.811368,-8.6968079,-9.7759943,-10.743424,-11.672482,-12.644578,-13.543458,-14.714933,-15.599123,-16.692108,-17.618664,-18.522655,-19.530922,-20.600334
.09529154,-.86945248,-1.9229691,-2.9202533,-3.9363425,-4.8505325,-5.9273791,-6.8280778,-7.8906856,-8.9105368,-9.9299383,-10.857237,-11.88646,-12.892754,-13.974157,-14.897943,-15.910322,-16.872829,-17.955889,-18.912855
-.80616295,-1.8058882,-2.7622888,-3.796236,-4.7702022,-5.8067703,-6.7892985,-7.7106218,-8.7805786,-9.6714449,-10.783246,-11.699176,-12.744762,-13.606754,-14.647652,-15.528458,-16.730331,-17.76511,-18.587509,-19.659445
-.25012907,-1.2371019,-2.2968636,-3.2458475,-4.185081,-5.1494551,-6.1990376,-7.2641282,-8.1715326,-9.1163912,-10.235385,-11.116333,-12.243353,-13.215759,-14.14949,-15.235212,-16.251354,-17.120787,-18.218395,-19.108541
1.7625475,.70103973,-.29678789,-1.3243645,-2.3057048,-3.3426917,-4.3026943,-5.3767529,-6.4501686,-7.2958126,-8.4585485,-9.5194626,-10.492634,-11.422066,-12.367634,-13.569853,-14.559975,-15.589706,-16.608538,-17.546001
.34909055,-.65175456,-1.6456218,-2.6390655,-3.6786351,-4.6106238,-5.6993794,-6.7078552,-7.7210608,-8.5889196,-9.716485,-10.797461,-11.658559,-12.575833,-13.713343,-14.720815,-15.782773,-16.853477,-17.694344,-18.728596
.82517976,-.14976637,-1.1813126,-2.2025371,-3.2247832,-4.231658,-5.2356825,-6.1474829,-7.1263566,-8.2974777,-9.2325325,-10.240268,-11.213944,-12.34356,-13.169421,-14.253985,-15.20484,-16.119631,-17.221325,-18.413464
.64279771,-.3740668,-1.3590539,-2.3786714,-3.3863719,-4.3105907,-5.4330335,-6.4344511,-7.3842449,-8.3856812,-9.3098106,-10.449433,-11.412974,-12.417396,-13.447295,-14.5332,-15.488051,-16.459431,-17.512897,-18.42737
-.26212841,-1.2121054,-2.211297,-3.2539248,-4.2856717,-5.3262568,-6.2129669,-7.2324729,-8.1900263,-9.2137575,-10.30081,-11.100582,-12.195876,-13.227642,-14.243752,-15.182961,-16.201015,-17.06048,-18.197481,-19.375307
-.68504715,-1.6603575,-2.6229739,-3.6344121,-4.6964936,-5.7095542,-6.6203074,-7.6284475,-8.5428705,-9.5901737,-10.68707,-11.628884,-12.475864,-13.594442,-14.607522,-15.637573,-16.589918,-17.508217,-18.578306,-19.570196
-1.5752221,-2.5282929,-3.5317185,-4.487432,-5.4876022,-6.4972858,-7.4412694,-8.4102268,-9.4480362,-10.417588,-11.46674,-12.368818,-13.387603,-14.263311,-15.402515,-16.229383,-17.341076,-18.223633,-19.234695,-20.205439
.3460753,-.66399223,-1.6809795,-2.617317,-3.7156854,-4.6485162,-5.6251779,-6.6452241,-7.7582979,-8.6921921,-9.6263447,-10.728557,-11.711864,-12.611699,-13.643656,-14.66012,-15.706223,-16.626966,-17.647352,-18.578535
.38225776,-.61419338,-1.5766886,-2.6538241,-3.6059265,-4.5664897,-5.5685263,-6.616045,-7.6355095,-8.6151857,-9.6532202,-10.617341,-11.552832,-12.6528,-13.561537,-14.734959,-15.744539,-16.517853,-17.635031,-18.645014
1.4798145,.46730885,-.56015176,-1.6320297,-2.4659569,-3.6140621,-4.6308985,-5.5818768,-6.5864711,-7.6709394,-8.6385632,-9.7114325,-10.703647,-11.6494,-12.589332,-13.722992,-14.796104,-15.708755,-16.824156,-17.740322
.33981809,-.65617669,-1.6868407,-2.6082928,-3.6388366,-4.7008767,-5.6183081,-6.7003484,-7.6715603,-8.6126461,-9.6876373,-10.556363,-11.615685,-12.581156,-13.720739,-14.652739,-15.711045,-16.69523,-17.784075,-18.637911
-.85766774,-1.8572531,-2.8637843,-3.846571,-4.8251209,-5.8439965,-6.7858739,-7.7176933,-8.8542862,-9.7660236,-10.688111,-11.819273,-12.844021,-13.707179,-14.781483,-15.705302,-16.844597,-17.788033,-18.692211,-19.557238
.70783162,-.31008643,-1.3141634,-2.2745857,-3.3289466,-4.3140922,-5.3070521,-6.322299,-7.3155603,-8.319108,-9.3770638,-10.299372,-11.399158,-12.303473,-13.369053,-14.409264,-15.416762,-16.400589,-17.406799,-18.367073
.031643774,-.96754551,-1.9994701,-3.0300868,-3.9333053,-4.9010315,-6.0272841,-7.0826588,-7.955687,-8.9890871,-10.119793,-10.964737,-11.963849,-13.121707,-14.018373,-14.89184,-15.963475,-16.937389,-17.888166,-18.963274
.03385558,-.95874077,-1.9637169,-2.9640954,-3.9521835,-4.9608216,-5.9028649,-6.9518666,-7.8577509,-8.9066362,-9.9306717,-10.956177,-11.952831,-13.032826,-13.891524,-14.963808,-15.982599,-16.925911,-17.762447,-18.977232
-.94192475,-1.8972157,-2.9002316,-3.9623535,-4.8988314,-5.805562,-6.8604307,-7.8331571,-8.8416576,-9.7993488,-10.912946,-11.924084,-12.848064,-13.778322,-14.760778,-15.796202,-16.667393,-17.596075,-18.701891,-19.80792
-.59478831,-1.5778326,-2.568455,-3.5834348,-4.6090446,-5.5827608,-6.5526819,-7.5512471,-8.54671,-9.5278959,-10.422588,-11.432938,-12.589237,-13.503708,-14.318084,-15.45969,-16.46063,-17.447042,-18.317011,-19.276394
